Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Ribosome	70/158	1.60179445503446e-123	1.08922022942343e-121	349.94696969697	98946.4005153693	RPL22;RPS8;RPL21;RPS9;RPL24;RPS6;RPS7;RPSA;FAU;RPL28;RPL29;RPL11;RPL10;RPL13;RPL12;RPL36AL;RPL15;RPL14;RPS5;RPS2;RPS3;RPL19;RPL18;RPL41;RPS27;RPS29;RPS28;RPS21;RPS20;RPS23;RPS25;RPS24;RPL5;RPL6;RPL3;RPL31;RPL30;RPL4;RPL32;RPL34;RPL9;RPL7;RPL8;RPS16;RPS15;RPS18;RPS19;RPL37;RPL36;RPL39;RPL38;RPS12;RPS11;RPS14;RPS13;RPL13A;RPS3A;RPL37A;RPS15A;RPS27A;RPL35A;RPL23A;UBA52;RPLP0;RPLP2;RPLP1;RPL10A;RPS4X;RPL18A;RPL7A	1	KEGG_2021_Human
Coronavirus disease	70/232	4.59191911731004e-109	1.56125249988541e-107	189.384087791495	47243.2767417065	RPL22;RPL21;RPL24;RPL28;RPL29;RPL11;RPL10;RPL13;RPL12;RPL36AL;RPL15;RPL14;RPL19;RPL18;RPL41;RPS27;RPS29;RPS28;RPS21;RPS20;RPS23;RPS25;RPS24;RPL5;RPL6;RPL3;RPL31;RPL30;RPL4;RPL32;RPL34;RPL9;RPL7;RPL8;RPS16;RPS15;RPS18;RPS19;RPL37;RPL36;RPL39;RPL38;RPS12;RPS11;RPS14;RPS13;RPS15A;RPS27A;RPLP0;RPLP2;RPLP1;RPL18A;RPS8;RPS9;RPS6;RPS7;RPSA;FAU;RPS5;RPS2;RPS3;RPL13A;RPS3A;RPL37A;RPL35A;RPL23A;UBA52;RPL10A;RPS4X;RPL7A	2	KEGG_2021_Human
Mitophagy	3/68	0.00707534374200854	0.160374458152194	8.16758241758242	40.438837895023	TOMM7;RPS27A;UBA52	3	KEGG_2021_Human
RNA transport	4/186	0.022536208658383	0.383115547192511	3.9011979011979	14.7958079576845	EEF1A1;PABPC1;EIF4B;EIF3E	4	KEGG_2021_Human
Thiamine metabolism	1/15	0.0828913230972482	0.716884009389781	12.4505012531328	31.0045481063165	AK5	5	KEGG_2021_Human
Kaposi sarcoma-associated herpesvirus infection	3/193	0.100148151669343	0.716884009389781	2.7765507518797	6.38913390903842	RPS27A;TCF7;UBA52	6	KEGG_2021_Human
HIF-1 signaling pathway	2/109	0.130074777203929	0.716884009389781	3.27152427425358	6.67275069531239	RPS6;LDHB	7	KEGG_2021_Human
Parkinson disease	3/249	0.172935365623816	0.716884009389781	2.13839285714286	3.75253168335163	RPS27A;COX4I1;UBA52	8	KEGG_2021_Human
FoxO signaling pathway	2/131	0.173959632486095	0.716884009389781	2.71057144817178	4.74060515453666	IL7R;KLF2	9	KEGG_2021_Human
Propanoate metabolism	1/34	0.178174035673578	0.716884009389781	5.27698032961191	9.10276192831412	LDHB	10	KEGG_2021_Human
Apelin signaling pathway	2/137	0.186319248373983	0.716884009389781	2.58931497869551	4.35080961358384	RPS6;KLF2	11	KEGG_2021_Human
Thyroid cancer	1/37	0.192293742089107	0.716884009389781	4.83650097465887	7.97408990753719	TCF7	12	KEGG_2021_Human
Ubiquitin mediated proteolysis	2/140	0.192545831355312	0.716884009389781	2.53264075926638	4.17232574608491	RPS27A;UBA52	13	KEGG_2021_Human
Primary immunodeficiency	1/38	0.196946660972028	0.716884009389781	4.70554765291607	7.64567896435605	IL7R	14	KEGG_2021_Human
Ferroptosis	1/41	0.21074658573204	0.716884009389781	4.35197368421053	6.77645336162056	PCBP2	15	KEGG_2021_Human
mTOR signaling pathway	2/154	0.221921948227879	0.716884009389781	2.29774103400093	3.45908723587266	RPS6;EIF4B	16	KEGG_2021_Human
Pyruvate metabolism	1/47	0.237645060330597	0.716884009389781	3.78318077803204	5.436343997988	LDHB	17	KEGG_2021_Human
Cysteine and methionine metabolism	1/50	0.250751486116848	0.716884009389781	3.55102040816327	4.912101408813	LDHB	18	KEGG_2021_Human
Legionellosis	1/57	0.280470883766469	0.716884009389781	3.10604636591479	3.94867127432038	EEF1A1	19	KEGG_2021_Human
Endometrial cancer	1/58	0.28462000116941	0.716884009389781	3.05140043090182	3.83439075065078	TCF7	20	KEGG_2021_Human
Basal cell carcinoma	1/63	0.305012483730573	0.716884009389781	2.80461233729485	3.33020390542609	TCF7	21	KEGG_2021_Human
Acute myeloid leukemia	1/67	0.320910685295309	0.716884009389781	2.63410419989367	2.99390290271079	TCF7	22	KEGG_2021_Human
Glycolysis / Gluconeogenesis	1/67	0.320910685295309	0.716884009389781	2.63410419989367	2.99390290271079	LDHB	22	KEGG_2021_Human
Proteoglycans in cancer	2/205	0.330187698130847	0.716884009389781	1.71602946946249	1.90152196580249	RPS6;EIF4B	24	KEGG_2021_Human
Central carbon metabolism in cancer	1/70	0.332597253341349	0.716884009389781	2.51919654207984	2.77318942047695	LDHB	25	KEGG_2021_Human
PI3K-Akt signaling pathway	3/354	0.333023794768744	0.716884009389781	1.49068986568987	1.63907512617304	RPS6;IL7R;EIF4B	26	KEGG_2021_Human
Adherens junction	1/71	0.336448297790207	0.716884009389781	2.48308270676692	2.7048487816791	TCF7	27	KEGG_2021_Human
Arrhythmogenic right ventricular cardiomyopathy	1/77	0.359096299703234	0.716884009389781	2.28635734072022	2.34160643917714	TCF7	28	KEGG_2021_Human
Leishmaniasis	1/77	0.359096299703234	0.716884009389781	2.28635734072022	2.34160643917714	EEF1A1	28	KEGG_2021_Human
RNA degradation	1/79	0.366474008574364	0.716884009389781	2.22750787224471	2.23603405537147	PABPC1	30	KEGG_2021_Human
Thermogenesis	2/232	0.386186263500095	0.716884009389781	1.51250480954213	1.43905073641136	RPS6;COX4I1	31	KEGG_2021_Human
Colorectal cancer	1/86	0.391639156899087	0.716884009389781	2.04334365325077	1.91545972637935	TCF7	32	KEGG_2021_Human
Cardiac muscle contraction	1/87	0.395152338427489	0.716884009389781	2.01948184414525	1.87505642210323	COX4I1	33	KEGG_2021_Human
Shigellosis	2/246	0.414444982249971	0.716884009389781	1.42470622370521	1.25490267800822	RPS27A;UBA52	34	KEGG_2021_Human
Salmonella infection	2/249	0.420418532833461	0.716884009389781	1.40718713052202	1.21933406134838	RPS3;TCF7	35	KEGG_2021_Human
Prostate cancer	1/97	0.429196581989538	0.716884009389781	1.80820540935673	1.52945288283639	TCF7	36	KEGG_2021_Human
mRNA surveillance pathway	1/98	0.43249469750334	0.716884009389781	1.78947368421053	1.49991038078791	PABPC1	37	KEGG_2021_Human
Hematopoietic cell lineage	1/99	0.435773921188754	0.716884009389781	1.77112423916935	1.47115193680608	IL7R	38	KEGG_2021_Human
Melanogenesis	1/101	0.442276121549954	0.716884009389781	1.73552631578947	1.4158786106623	TCF7	39	KEGG_2021_Human
Parathyroid hormone synthesis, secretion and action	1/106	0.458208450809178	0.716884009389781	1.65246449456976	1.28963462642657	NACA	40	KEGG_2021_Human
Glucagon signaling pathway	1/107	0.461340351289571	0.716884009389781	1.63679245283019	1.26625409944171	LDHB	41	KEGG_2021_Human
AMPK signaling pathway	1/120	0.500458346508536	0.716884009389781	1.45702491522925	1.00859767924541	EEF2	42	KEGG_2021_Human
Pathways of neurodegeneration	3/475	0.516637279278105	0.716884009389781	1.10167599878935	0.727562515451948	RPS27A;COX4I1;UBA52	43	KEGG_2021_Human
Purine metabolism	1/129	0.52587694136297	0.716884009389781	1.3539610745614	0.870174596553275	AK5	44	KEGG_2021_Human
Oxidative phosphorylation	1/133	0.536758466565631	0.716884009389781	1.31266613503456	0.816750147914252	COX4I1	45	KEGG_2021_Human
