Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Ribosome	74/158	6.98896628275333e-91	1.4676829193782e-88	67.9373828271466	14103.1831786123	RPL22;RPS8;RPL21;RPS9;RPL24;RPS6;RPL23;RPS7;RPSA;FAU;RPL28;RPL27;RPL29;RPL11;RPL10;RPL13;RPL12;RPL15;RPL14;RPS5;RPS2;RPS3;RPL19;RPL18;RPL41;RPS27;RPS29;RPS28;RPL27A;RPS21;RPS20;RPS23;RPS25;RPL5;RPL6;RPL3;RPL31;RPL30;RPL4;RPL32;RPL35;RPL34;RPL9;RPL7;RPL8;RPS16;RPS15;RPS18;RPS17;RPS19;RPL37;RPL36;RPL39;RPL38;RPS12;RPS11;RPS14;RPS13;RPL13A;RPS3A;RPL37A;RPL36A;RPS15A;RPS27A;RPL35A;RPL23A;UBA52;RPLP0;RPLP2;RPLP1;RPL10A;RPS4X;RPL18A;RPL7A	1	KEGG_2021_Human
Coronavirus disease	78/232	5.35271790499568e-82	5.62035380024546e-80	39.542961038961	7399.84722746896	RPL22;RPL21;RPL24;RPL23;RPL28;RPL27;RPL29;RPL11;RPL10;RPL13;RPL12;RPL15;RPL14;RPL19;RPL18;RPL41;PRKCA;RPS27;RPS29;RPS28;RPL27A;RPS21;RPS20;RPS23;RPS25;RPL5;RPL6;RPL3;RPL31;RPL30;RPL4;RPL32;RPL35;RPL34;RPL9;RPL7;RPL8;RPS16;RPS15;RPS18;RPS17;RPS19;RPL37;RPL36;RPL39;RPL38;RPS12;RPS11;RPS14;RPS13;RPS15A;RPS27A;RPLP0;RPLP2;RPLP1;RPL18A;RPS8;RPS9;RPS6;RPS7;RPSA;FAU;IL6ST;RPS5;RPS2;RPS3;IL6R;RPL13A;RPS3A;IL2;RPL37A;RPL36A;RPL35A;RPL23A;UBA52;RPL10A;RPS4X;RPL7A	2	KEGG_2021_Human
Adherens junction	6/71	0.00108738726916254	0.0520450422334626	5.62073578595318	38.3557743171014	ACTN1;LMO7;LEF1;ACTB;TCF7;ACTG1	3	KEGG_2021_Human
Hematopoietic cell lineage	7/99	0.00122769523981034	0.0520450422334626	4.64106731680889	31.1072950997625	CD5;CD4;FLT3LG;IL7R;IL6R;ITGA6;CD37	4	KEGG_2021_Human
Cytokine-cytokine receptor interaction	13/295	0.0012391676722253	0.0520450422334626	2.83766745468873	18.9934031520126	CD4;TNFSF8;CCR7;IFNGR2;CD40LG;CXCR5;IL6ST;IL7R;IL6R;ACVR2A;IL2;TNFRSF14;LTB	5	KEGG_2021_Human
Toxoplasmosis	7/112	0.0024953509021411	0.0873372815749383	4.06375908618899	24.3554326538428	HSPA1A;HSPA1B;BIRC3;ITGA6;LY96;IFNGR2;CD40LG	6	KEGG_2021_Human
RNA transport	9/186	0.00369070237526525	0.110721071257957	3.10743318633441	17.4076495823283	EEF1A1;RAN;EIF2S3;PABPC4;PABPC1;EIF4B;EIF3H;EIF3F;EIF3E	7	KEGG_2021_Human
Viral protein interaction with cytokine and cytokine receptor	6/100	0.00610303216595066	0.137721292865421	3.88093035549095	19.7887457274095	IL6ST;IL6R;IL2;CCR7;TNFRSF14;CXCR5	8	KEGG_2021_Human
Proteoglycans in cancer	9/205	0.00690355586960407	0.137721292865421	2.8034674684921	13.9492653864329	ACTB;ANK3;PRKCA;CTSL;RPS6;PXN;ACTG1;EIF4B;TIAM1	9	KEGG_2021_Human
Salmonella infection	10/249	0.00828762356804486	0.137721292865421	2.55690639720007	12.2552319408169	LEF1;ACTB;TUBA4A;RPS3;TCF7;BIRC3;ACTG1;ACTR3;TRADD;LY96	10	KEGG_2021_Human
