seurat_clusters	Sample	.n	.frac
c1	BC09_TUMOR1	353	0.240955631399317
c1	BC09_TUMOR2	380	0.25938566552901
c1	BC10_TUMOR1	301	0.205460750853242
c1	BC11_TUMOR1	234	0.159726962457338
c1	BC11_TUMOR2	197	0.134470989761092
c2	BC09_TUMOR1	309	0.250811688311688
c2	BC09_TUMOR2	325	0.263798701298701
c2	BC10_TUMOR1	193	0.156655844155844
c2	BC11_TUMOR1	219	0.17775974025974
c2	BC11_TUMOR2	186	0.150974025974026
c3	BC09_TUMOR1	335	0.275267050123254
c3	BC09_TUMOR2	352	0.28923582580115
c3	BC10_TUMOR1	177	0.14543960558751
c3	BC11_TUMOR1	182	0.149548069022186
c3	BC11_TUMOR2	171	0.1405094494659
c4	BC09_TUMOR1	370	0.314893617021277
c4	BC09_TUMOR2	345	0.293617021276596
c4	BC10_TUMOR1	159	0.13531914893617
c4	BC11_TUMOR1	170	0.14468085106383
c4	BC11_TUMOR2	131	0.111489361702128
c5	BC09_TUMOR1	291	0.255711775043937
c5	BC09_TUMOR2	307	0.269771528998243
c5	BC10_TUMOR1	210	0.184534270650264
c5	BC11_TUMOR1	169	0.148506151142355
c5	BC11_TUMOR2	161	0.141476274165202
c6	BC09_TUMOR1	375	0.33215234720992
c6	BC09_TUMOR2	333	0.294951284322409
c6	BC10_TUMOR1	137	0.121346324180691
c6	BC11_TUMOR1	159	0.140832595217006
c6	BC11_TUMOR2	125	0.110717449069973
c7	BC09_TUMOR1	285	0.258386219401632
c7	BC09_TUMOR2	262	0.237533998186763
c7	BC10_TUMOR1	231	0.209428830462375
c7	BC11_TUMOR1	168	0.152311876699909
c7	BC11_TUMOR2	157	0.14233907524932
c8	BC09_TUMOR1	201	0.18628359592215
c8	BC09_TUMOR2	198	0.183503243744208
c8	BC10_TUMOR1	199	0.184430027803522
c8	BC11_TUMOR1	259	0.240037071362373
c8	BC11_TUMOR2	222	0.205746061167748
c9	BC09_TUMOR1	159	0.148182665424045
c9	BC09_TUMOR2	159	0.148182665424045
c9	BC10_TUMOR1	189	0.17614165890028
c9	BC11_TUMOR1	291	0.271202236719478
c9	BC11_TUMOR2	275	0.256290773532153
c10	BC09_TUMOR1	151	0.148622047244095
c10	BC09_TUMOR2	177	0.174212598425197
c10	BC10_TUMOR1	120	0.118110236220472
c10	BC11_TUMOR1	301	0.296259842519685
c10	BC11_TUMOR2	267	0.262795275590551
c11	BC09_TUMOR1	247	0.247743229689067
c11	BC09_TUMOR2	236	0.236710130391174
c11	BC10_TUMOR1	207	0.207622868605817
c11	BC11_TUMOR1	165	0.165496489468405
c11	BC11_TUMOR2	142	0.142427281845537
c12	BC09_TUMOR1	280	0.286298568507157
c12	BC09_TUMOR2	265	0.270961145194274
c12	BC10_TUMOR1	168	0.171779141104294
