gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster
FO538757.2	8.20781236915071e-19	0.118567507576717	31.5946348733234	17.1455868303079	1.75478445410003e-17	c24
AP006222.2	0.0103603932483763	0.00376637066561075	1.4903129657228	0.661424266921438	0.0370537193621473	c24
RP5-857K21.4	0.000269594417637025	0.00378966781725434	0.596125186289121	0.106562798559565	0.00125569730548271	c24
LINC00115	0.00213397149505882	0.00842073820527254	3.725782414307	1.99897111780701	0.00865455411103897	c24
RP11-54O7.1	1.12363449539356e-05	0.000121394359512705	0.14903129657228	0.00367457926067465	6.2238600505985e-05	c24
RP11-54O7.3	1.91217802190315e-10	0.000165253185745711	0.14903129657228	0	1.81336690880959e-09	c24
SAMD11	1.34237369907648e-33	0.014417789564303	1.93740685543964	0.106562798559565	6.17052379490899e-32	c24
NOC2L	1.25331465637275e-13	0.0895960326444693	26.9746646795827	15.3744396266627	1.77582775575372e-12	c24
KLHL17	0.00931871358817901	0.00830132530759588	1.93740685543964	0.940692290732711	0.0338564519775829	c24
PLEKHN1	2.3669063302594e-10	0.0309041794986985	5.21609538002981	1.82259131329463	2.22642495510218e-09	c24
PERM1	0.00319435040375621	4.9858346372842e-05	0.14903129657228	0.011023737782024	0.0124658840055781	c24
RP11-54O7.17	1.91217802190315e-10	0.00134622927705702	0.14903129657228	0	1.81336690880959e-09	c24
HES4	0.00738747299725422	0.00263677469014606	0.596125186289121	0.161681487469685	0.0273141133731465	c24
ISG15	1.2882713461386e-78	0.676970071815855	74.0685543964233	40.8980671713089	1.63184265927797e-76	c24
AGRN	2.3523963770784e-08	0.0109685286050294	1.78837555886736	0.382156243110164	1.81917933278126e-07	c24
RP11-465B22.8	1.91217802190315e-10	0.000165253185745711	0.14903129657228	0	1.81336690880959e-09	c24
TNFRSF18	0	1.28918360446422	85.2459016393443	16.5392812522966	0	c24
TNFRSF4	2.52176243041637e-262	1.03344087650401	79.2846497764531	22.6611303005806	5.6645508886966e-259	c24
SDF4	6.8169902206746e-41	0.322438319392526	67.8092399403875	39.4723304181671	3.97390429922855e-39	c24
B3GALT6	1.79409349459414e-16	0.0483154851736274	10.7302533532042	4.10450503417359	3.24129684755255e-15	c24
