p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
2.59289300392833e-73	0.547172232637277	1	1	8.7364936874361e-69	c32	RPL11
2.12388494004709e-72	0.455407144030116	1	1	7.15621791699468e-68	c32	RPL30
1.78141604293346e-71	0.51552788110609	1	1	6.00230321506e-67	c32	RPS27A
2.88303286419977e-65	0.500193115671233	1	1	9.71409093263472e-61	c32	RPL34
3.21903298146867e-63	0.487493284586508	1	1	1.08462097277605e-58	c32	RPL32
1.09302444867939e-61	0.431125524135678	1	1	3.68283657738033e-57	c32	EEF1A1
1.30219380549978e-60	0.456426884434008	1	1	4.38761180825096e-56	c32	RPS12
7.98125826493424e-58	0.467480547871769	1	1	2.68920515978694e-53	c32	RPS4X
6.01346139030145e-57	0.425842928488104	1	1	2.02617568084817e-52	c32	RPL19
2.88534295663353e-56	0.476504437670041	1	0.999	9.72187455808102e-52	c32	RPS3A
4.73933696305618e-55	0.415090852321839	1	1	1.59687219633215e-50	c32	RPL10
2.15413954592852e-54	0.415158455063396	1	1	7.25815778605156e-50	c32	RPS14
5.48510756842015e-53	0.402091450210921	1	1	1.84815214410349e-48	c32	RPS3
1.06836047940882e-50	0.444941115707464	0.997	0.999	3.59973379932008e-46	c32	RPL39
2.61104759463923e-48	0.426386513351712	1	0.999	8.79766376537742e-44	c32	RPL14
1.09338151982589e-47	0.374865940416588	1	1	3.68403969290136e-43	c32	RPS23
6.45264863653438e-47	0.418122831293423	1	0.999	2.17415543159389e-42	c32	RPL18
2.55387789380684e-45	0.388553792438815	1	1	8.60503617539277e-41	c32	RPLP2
7.00555522547277e-45	0.38613873799582	1	0.999	2.3604517776708e-40	c32	RPL35A
2.03123481951724e-44	0.380250249863528	1	1	6.8440426008814e-40	c32	RPL18A
2.79741883791714e-44	0.424676684394792	1	0.999	9.425623032478e-40	c32	RPL8
3.1638215123234e-44	0.501599851430245	1	0.995	1.06601802036225e-39	c32	RPL5
8.78261170436417e-44	0.33581875464691	1	1	2.95921318766846e-39	c32	RPL28
3.7616517681244e-43	0.39764272919749	1	0.999	1.26745094675184e-38	c32	RPL29
4.87852037389471e-42	0.408703735440297	1	0.999	1.64376865478009e-37	c32	RPS13
5.65727103676274e-42	0.430343095944712	1	1	1.90616090312684e-37	c32	RPS8
6.06622301815301e-41	0.352205328695724	1	1	2.04395318373647e-36	c32	RPS28
1.17457830990951e-39	0.455005910958739	1	0.999	3.95762415740912e-35	c32	TPT1
1.83115503239697e-38	0.833399005777651	0.93	0.797	6.16989376615834e-34	c32	IL7R
3.15491741740258e-38	0.351586915245186	1	0.999	1.06301787461963e-33	c32	RPS7
1.17913625882856e-37	0.45245241515352	0.992	0.993	3.97298171049696e-33	c32	RPL22
1.18190212780238e-37	0.434975323796552	0.997	0.999	3.98230102941733e-33	c32	RPS2
1.28500479825335e-37	0.375732571678566	0.997	0.999	4.32969516723484e-33	c32	RPS21
2.06719320392854e-37	0.352164266474669	1	1	6.96520078131681e-33	c32	RPL7A
3.48931888849509e-37	0.421320415783713	0.994	0.997	1.17569110628954e-32	c32	RPSA
4.15512844615922e-37	0.354247584068566	0.997	0.999	1.40002897864889e-32	c32	RPL36
1.0498127480257e-35	0.385554442989941	1	1	3.53723907319779e-31	c32	RPS19
1.16261966318869e-35	0.310073083630916	1	1	3.91733069314798e-31	c32	RPS15
3.30803926139259e-35	0.348041150434974	0.997	0.999	1.11461074873362e-30	c32	FAU
1.45215644504994e-34	0.509052892912768	0.986	0.974	4.89289592595128e-30	c32	EEF1B2
