Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Influenza A	24/172	9.37466642185763e-12	2.24054527482397e-09	6.57861635220126	167.050871648974	MX1;MX2;RSAD2;PML;DDX58;MYD88;CALCOCO2;TNFSF10;EIF2AK2;OAS1;OAS2;OAS3;IRF9;IRF7;TRADD;ADAR;SOCS3;DNAJB1;CASP1;STAT1;STAT2;NXT1;IFIH1;TRIM25	1	KEGG_2021_Human
NOD-like receptor signaling pathway	24/181	2.82440341313202e-11	2.99004504755941e-09	6.19861394864399	150.56519356344	RBCK1;IFI16;GBP1;GBP3;GBP2;GBP5;GBP4;TRAF2;MYD88;BIRC2;CTSB;GSDMD;HSP90AA1;JUN;OAS1;OAS2;OAS3;IRF9;IRF7;TNFAIP3;CASP1;STAT1;STAT2;HSP90AB1	2	KEGG_2021_Human
Measles	21/139	4.07693647436095e-11	2.99004504755941e-09	7.18575211864407	171.905395950373	MX1;MX2;DDX58;MYD88;CSNK2B;JUN;EIF2AK2;HSPA8;OAS1;OAS2;OAS3;IRF9;IRF7;TRADD;TNFAIP3;ADAR;STAT1;STAT2;FOS;CDKN1B;IFIH1	3	KEGG_2021_Human
Epstein-Barr virus infection	25/202	5.00425949382328e-11	2.99004504755941e-09	5.73339505293643	135.985504234461	VIM;GADD45B;HLA-B;HLA-E;JUN;STAT1;STAT2;CDKN1B;CDKN1A;TAP1;RELB;DDX58;ISG15;TRAF2;NFKB2;MYD88;EIF2AK2;OAS1;TAPBP;OAS2;OAS3;IRF9;IRF7;TRADD;TNFAIP3	4	KEGG_2021_Human
Coronavirus disease	26/232	1.90280824924539e-10	9.09542343139297e-09	5.12639754726622	114.741696188695	MX1;MX2;RPL26;RPL12;RPL17;RPS20;RPL32;RPL8;RPS10;RPS12;JUN;STAT1;STAT2;FOS;RPLP1;IFIH1;DDX58;ISG15;MYD88;EIF2AK2;OAS1;OAS2;OAS3;IRF9;ADAR;CASP1	5	KEGG_2021_Human
NF-kappa B signaling pathway	16/104	6.61858413509611e-09	2.57651372346005e-07	7.27685098406748	137.047731562478	RELB;DDX58;GADD45B;TRAF2;NFKB2;MYD88;CSNK2B;BIRC2;BCL2A1;TRADD;TNFAIP3;LTB;LTA;CD40LG;TNFSF13B;TRIM25	6	KEGG_2021_Human
Antigen processing and presentation	14/78	7.54627450385789e-09	2.57651372346005e-07	8.72978696098563	163.26632505078	CTSB;HSP90AA1;HSPA5;HSPA8;TAP1;TAPBP;CTSS;CTSL;HLA-B;HLA-E;PSME2;PSME1;HSP90AB1;IFI30	7	KEGG_2021_Human
Salmonella infection	24/249	1.93129560939882e-08	5.76974563307898e-07	4.31004891684137	76.5571993455654	PFN2;MYL12B;MYL12A;TNFSF10;SKP1;GSDMD;JUN;TUBB;TUBB2A;RAB5C;ARPC1B;FOS;TUBB4B;TUBA1A;TUBA1B;TRAF2;MYD88;BIRC2;HSP90AA1;TRADD;CASP1;DYNLT3;DYNLT1;HSP90AB1	8	KEGG_2021_Human
Apoptosis	17/142	1.03423808335633e-07	2.48145547293673e-06	5.44393388429752	87.5625770070947	CAPN2;GADD45B;TRAF2;BIRC2;TNFSF10;CTSB;JUN;BCL2A1;TRADD;CTSS;CASP10;CTSL;MCL1;FOS;DDIT3;TUBA1A;TUBA1B	9	KEGG_2021_Human
Necroptosis	18/159	1.03826588825805e-07	2.48145547293673e-06	5.11642658913704	82.2749215827826	ZBP1;RBCK1;CHMP4A;CAPN2;TRAF2;BIRC2;CHMP5;FTH1;TNFSF10;HSP90AA1;EIF2AK2;IRF9;TRADD;TNFAIP3;CASP1;STAT1;STAT2;HSP90AB1	10	KEGG_2021_Human
