Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Antigen processing and presentation	12/78	9.83965393718285e-08	1.23443672090301e-05	8.50446915195117	137.213318181648	KLRC3;HSPA5;KLRC4;KLRD1;KIR3DL1;KIR3DL2;CD8B;CD8A;PSME2;PSME1;KLRC1;KLRC2	1	KEGG_2021_Human
Natural killer cell mediated cytotoxicity	15/131	1.44946420772633e-07	1.23443672090301e-05	6.07664917541229	95.6883970770165	KLRC3;TYROBP;KLRD1;PTPN6;PRF1;KLRK1;KLRC1;KLRC2;NCR3;HCST;CD244;KIR3DL1;KIR3DL2;PIK3CD;RAC2	2	KEGG_2021_Human
Coronavirus disease	20/232	1.52399595173211e-07	1.23443672090301e-05	4.46533191862343	70.0912427773554	RPL26;RPL27;RPS27;RPL27A;RPS24;CFD;RPL35;RPS19;RPS10;RPS12;RPS14;FOS;RPLP0;RPLP1;NFKB1;TNFRSF1A;RPL37A;RPL36A;RPL23A;PIK3CD	3	KEGG_2021_Human
Ribosome	15/158	1.64877465245282e-06	0.000100163060136509	4.92246883551231	65.5450263750244	RPL26;RPL27;RPS27;RPL27A;RPS24;RPL35;RPS19;RPS10;RPS12;RPS14;RPL37A;RPL36A;RPL23A;RPLP0;RPLP1	4	KEGG_2021_Human
Leukocyte transendothelial migration	11/114	3.45255884313207e-05	0.00167794359776219	4.973939703628	51.1013105472683	NCF1;MYL12B;JAM3;CYBA;MYL12A;CD99;PECAM1;PIK3CD;ITGAM;CXCR4;RAC2	5	KEGG_2021_Human
Fluid shear stress and atherosclerosis	12/139	4.65676298675773e-05	0.00188598900963688	4.40582337279782	43.946347386279	NCF1;CALM1;CYBA;NFKB1;MGST3;DUSP1;TNFRSF1A;PECAM1;FOS;GSTP1;PIK3CD;RAC2	6	KEGG_2021_Human
Hematopoietic cell lineage	9/99	0.000278446698152547	0.00966607823586697	4.63833333333333	37.9707135171142	CD7;CD9;FLT3LG;CD8B;CD8A;IL7R;ITGA1;ITGAM;CD55	7	KEGG_2021_Human
Salmonella infection	15/249	0.000334048422094156	0.01014672082111	2.99408522234609	23.9653305887014	AHNAK;MYL12B;MYC;S100A10;MYL12A;ANXA2;TUBB;FOS;ARF6;FLNA;NFKB1;BIRC2;TNFRSF1A;DYNLT3;PIK3CD	8	KEGG_2021_Human
Osteoclast differentiation	10/127	0.000416844864359644	0.0112548113377104	3.96834139077576	30.8847932222445	TGFB1;TYROBP;NCF1;CYBA;NFKB1;FOSL2;JUNB;TNFRSF1A;FOS;PIK3CD	9	KEGG_2021_Human
Regulation of actin cytoskeleton	13/218	0.000898533708675842	0.021834369120823	2.95213414634146	20.7084721859346	MYL12B;PIP4K2A;MYL12A;ARHGEF4;RRAS2;TMSB4X;CXCR4;RAC2;CFL1;ITGA1;PIK3CD;ITGAM;ITGB7	10	KEGG_2021_Human
Leishmaniasis	7/77	0.00131507360915446	0.0283303358959164	4.62109004739336	30.6556766139727	TGFB1;NCF1;PTPN6;FOS;CYBA;NFKB1;ITGAM	11	KEGG_2021_Human
Viral protein interaction with cytokine and cytokine receptor	8/100	0.00139902893313167	0.0283303358959164	4.02333987400599	26.4412967217387	IL18RAP;XCL1;TNFRSF1A;XCL2;IL2RB;CXCR4;CCL5;CXCR3	12	KEGG_2021_Human
Graft-versus-host disease	5/42	0.00196351649227789	0.036702654432579	6.22577766445691	38.8053860181214	KIR3DL1;KIR3DL2;KLRD1;PRF1;KLRC1	13	KEGG_2021_Human
TNF signaling pathway	8/112	0.0028645547499366	0.0497204860167567	3.55691576831719	20.8269595372995	NFKB1;BIRC2;JUNB;TNFRSF1A;FOS;CEBPB;PIK3CD;CCL5	14	KEGG_2021_Human
Acute myeloid leukemia	6/67	0.00311434608521462	0.0504524065804768	4.53668178118823	26.1845298894293	RARA;MYC;NFKB1;PIK3CD;ITGAM;PIM1	15	KEGG_2021_Human
Apoptosis	9/142	0.00359664612159363	0.0546240629717032	3.13179377013963	17.6249633532184	GADD45B;NFKB1;BIRC2;PRF1;TNFRSF1A;CTSW;CTSD;FOS;PIK3CD	16	KEGG_2021_Human
Focal adhesion	11/201	0.00421443181108454	0.0602415841231497	2.68434903047091	14.6813504289046	MYL12B;MYL12A;RAC2;ZYX;FLNA;BIRC2;ITGA1;PARVG;PIK3CD;THBS1;ITGB7	17	KEGG_2021_Human
Proteoglycans in cancer	11/205	0.0048812779292374	0.0658972520447049	2.6284590341834	13.9895742689045	MYC;PTCH1;RRAS2;CD63;TGFB1;PDCD4;PTPN6;FLNA;WNT1;PIK3CD;THBS1	18	KEGG_2021_Human
Pathways in cancer	21/531	0.00555732440885383	0.0710752542816568	1.92368800461361	9.98901641008239	MYC;PTCH1;RARA;FOS;GSTP1;NFKB1;BIRC2;PIM1;IL2RB;PIK3CD;CALM1;FLT3LG;GADD45B;MGST3;RASSF1;PTGER2;CXCR4;RAC2;TGFB1;IL7R;WNT1	19	KEGG_2021_Human
Chagas disease	7/102	0.00641061982400236	0.0766053353052393	3.40064854078324	17.172592676265	TGFB1;SERPINE1;NFKB1;TNFRSF1A;FOS;PIK3CD;CCL5	20	KEGG_2021_Human
Cellular senescence	9/156	0.00662021416218117	0.0766053353052393	2.83148688046647	14.2073466037351	TGFB1;CALM1;SERPINE1;ZFP36L2;MYC;GADD45B;NFKB1;RRAS2;PIK3CD	21	KEGG_2021_Human
T cell receptor signaling pathway	7/104	0.00711241834272542	0.0785598935128308	3.33019006205111	16.4708301885188	PTPN6;GRAP2;NFKB1;CD8B;CD8A;FOS;PIK3CD	22	KEGG_2021_Human
B cell receptor signaling pathway	6/81	0.00789261233035488	0.0833871650554885	3.68718676122931	17.8527244892331	PTPN6;IFITM1;FOS;NFKB1;PIK3CD;RAC2	23	KEGG_2021_Human
Chemokine signaling pathway	10/192	0.00869286681014093	0.0844946653945698	2.54255291248131	12.0650555554593	NCF1;NFKB1;XCL1;XCL2;ARRB2;PIK3CD;CXCR4;CCL5;CXCR3;RAC2	24	KEGG_2021_Human
Transcriptional misregulation in cancer	10/192	0.00869286681014093	0.0844946653945698	2.54255291248131	12.0650555554593	MYC;GADD45B;NFKB1;BIRC2;ID2;RARA;IL2RB;CEBPB;ITGAM;ITGB7	24	KEGG_2021_Human
Yersinia infection	8/137	0.00951603567204251	0.0889383333963973	2.86390837614392	13.3308546615623	NFKB1;CD8B;CD8A;FOS;ARF6;PIK3CD;RPS6KA3;RAC2	26	KEGG_2021_Human
Complement and coagulation cascades	6/85	0.00990767505661249	0.0891690755095124	3.49977556333603	16.1495238230753	SERPINE1;CLU;PROCR;CFD;ITGAM;CD55	27	KEGG_2021_Human
Colorectal cancer	6/86	0.0104637224831337	0.0908101629786249	3.45585106382979	15.7581313905337	TGFB1;MYC;GADD45B;FOS;PIK3CD;RAC2	28	KEGG_2021_Human
MAPK signaling pathway	13/294	0.011335796059619	0.0949861531892209	2.14524021352313	9.61022515685994	FLT3LG;MYC;GADD45B;DUSP1;RRAS2;FOS;RAC2;TGFB1;FLNA;NFKB1;TNFRSF1A;ARRB2;RPS6KA3	29	KEGG_2021_Human
Cell adhesion molecules	8/148	0.0146708255561337	0.118833687004683	2.63739395995928	11.1347988251764	JAM3;CD8B;CD8A;CD99;PECAM1;SPN;ITGAM;ITGB7	30	KEGG_2021_Human
TGF-beta signaling pathway	6/94	0.015731459071035	0.123314340460048	3.14039329464861	13.0392044161295	TGFB1;SMURF2;ID2;NBL1;MYC;THBS1	31	KEGG_2021_Human
Axon guidance	9/182	0.0169760555735739	0.128911922011827	2.4027250206441	9.7933904680784	EPHA1;EPHA4;MYL12B;CFL1;MYL12A;PTCH1;PIK3CD;CXCR4;RAC2	32	KEGG_2021_Human
Lipid and atherosclerosis	10/215	0.0180334760355981	0.1326613820627	2.25461319052331	9.05345668834207	CALM1;XBP1;FOS;NCF1;CYBA;NFKB1;HSPA5;TNFRSF1A;PIK3CD;CCL5	33	KEGG_2021_Human
cAMP signaling pathway	10/216	0.0185616748565095	0.1326613820627	2.24355261023704	8.94427318294158	CALM1;PTCH1;FXYD2;ADRB2;RRAS2;FOS;PTGER2;RAC2;NFKB1;PIK3CD	34	KEGG_2021_Human
Malaria	4/50	0.0221331578456636	0.144845560314688	3.99488491048593	15.2232217981071	TGFB1;PECAM1;THBS1;KLRK1	35	KEGG_2021_Human
Chronic myeloid leukemia	5/76	0.023663684905035	0.144845560314688	3.23877225617858	12.1253599065326	TGFB1;MYC;GADD45B;NFKB1;PIK3CD	36	KEGG_2021_Human
Pancreatic cancer	5/76	0.023663684905035	0.144845560314688	3.23877225617858	12.1253599065326	TGFB1;GADD45B;NFKB1;PIK3CD;RAC2	36	KEGG_2021_Human
Pertussis	5/76	0.023663684905035	0.144845560314688	3.23877225617858	12.1253599065326	CALM1;CFL1;FOS;NFKB1;ITGAM	36	KEGG_2021_Human
Kaposi sarcoma-associated herpesvirus infection	9/193	0.0238003465303294	0.144845560314688	2.25780279503106	8.43979133926291	CALM1;MYC;GABARAPL1;FOS;ZFP36;NFKB1;TNFRSF1A;CLEC2B;PIK3CD	39	KEGG_2021_Human
JAK-STAT signaling pathway	8/162	0.0238428905867799	0.144845560314688	2.3959033840269	8.95174000719237	PTPN6;IFNL1;MYC;CISH;IL7R;PIM1;IL2RB;PIK3CD	40	KEGG_2021_Human
Hippo signaling pathway	8/163	0.0246232893039408	0.145938031728234	2.38032334686997	8.81686659989863	TGFB1;SERPINE1;MYC;LATS2;BIRC2;RASSF1;ID2;WNT1	41	KEGG_2021_Human
