Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Antigen processing and presentation	19/78	8.38455875572357e-18	1.80268013248057e-15	21.499596448749	845.367140223982	CD74;KLRC3;TAPBP;HLA-DQB1;KLRD1;KIR2DL3;B2M;HLA-DQA1;HLA-DRB5;HLA-C;HLA-A;HLA-B;HLA-E;HLA-F;CD8B;CD8A;HLA-DPB1;HLA-DRB1;HLA-DPA1	1	KEGG_2021_Human
Graft-versus-host disease	14/42	1.41005228596254e-15	1.51580620740973e-13	32.8745819397993	1124.15124776362	HLA-DRB5;HLA-C;HLA-A;HLA-B;HLA-E;HLA-F;HLA-DQB1;HLA-DPB1;KLRD1;HLA-DRB1;PRF1;KIR2DL3;HLA-DPA1;HLA-DQA1	2	KEGG_2021_Human
Natural killer cell mediated cytotoxicity	20/131	1.74659155772668e-14	1.25172394970412e-12	12.0382498539495	381.354000091934	KLRC3;KLRD1;SH2D1A;HLA-C;HLA-A;HLA-B;HLA-E;PIK3R1;PRF1;PLCG2;NFATC2;HCST;CD244;KIR2DL3;FCGR3A;PPP3CC;IFNGR1;ITGB2;MAPK1;FYN	3	KEGG_2021_Human
Allograft rejection	12/38	3.29204473577283e-13	1.54497965957902e-11	30.1472016355737	866.493803846671	HLA-DRB5;HLA-C;HLA-A;HLA-B;HLA-E;HLA-F;HLA-DQB1;HLA-DPB1;HLA-DRB1;PRF1;HLA-DPA1;HLA-DQA1	4	KEGG_2021_Human
Viral myocarditis	14/60	3.59297595250935e-13	1.54497965957902e-11	19.9922931510833	572.871671005048	HLA-DQB1;HLA-DQA1;HLA-DRB5;HLA-C;HLA-A;HLA-B;HLA-E;HLA-F;HLA-DPB1;HLA-DRB1;ITGB2;PRF1;HLA-DPA1;FYN	5	KEGG_2021_Human
Human T-cell leukemia virus 1 infection	23/219	6.6435348550776e-13	2.38059998973614e-11	7.88692821956369	221.149167805121	E2F3;B2M;HLA-DRB5;HLA-C;HLA-A;HLA-B;HLA-E;HLA-F;PIK3R1;HLA-DRB1;NFATC2;HLA-DQB1;ATM;CD3E;PPP3CC;HLA-DQA1;HLA-DPB1;HLA-DPA1;JAK1;ZFP36;TGFBR2;ITGB2;MAPK1	6	KEGG_2021_Human
Type I diabetes mellitus	12/43	1.7391082623355e-12	5.34154680574476e-11	25.278319579895	684.477455464958	HLA-DRB5;HLA-C;HLA-A;HLA-B;HLA-E;HLA-F;HLA-DQB1;HLA-DPB1;HLA-DRB1;PRF1;HLA-DPA1;HLA-DQA1	7	KEGG_2021_Human
Cell adhesion molecules	18/148	1.91999800313654e-11	5.15999463342946e-10	9.17929595827901	226.50933401793	HLA-DRB5;HLA-C;HLA-A;HLA-B;HLA-E;HLA-F;CD8B;CD8A;HLA-DRB1;CD99;PTPRC;HLA-DQB1;PECAM1;PTPRM;HLA-DQA1;HLA-DPB1;ITGB2;HLA-DPA1	8	KEGG_2021_Human
Autoimmune thyroid disease	12/53	2.63021700416978e-11	6.28329617662782e-10	19.1031520946439	465.37895002185	HLA-DQB1;HLA-DQA1;HLA-DRB5;HLA-C;HLA-A;HLA-B;HLA-E;HLA-F;HLA-DPB1;HLA-DRB1;PRF1;HLA-DPA1	9	KEGG_2021_Human
Epstein-Barr virus infection	20/202	6.46729275910933e-11	1.27341808727079e-09	7.31538086486892	171.631113457705	RUNX3;E2F3;B2M;HLA-DRB5;HLA-C;HLA-A;HLA-B;HLA-E;HLA-F;PIK3R1;HLA-DRB1;PLCG2;HLA-DQB1;CD3E;HLA-DQA1;HLA-DPB1;CD44;HLA-DPA1;JAK1;TAPBP	10	KEGG_2021_Human
