p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	seurat_clusters
6.50194721071818e-163	-2.36484124940041	0.913	1	2.19076609317938e-158	EEF1A1	c32
7.37749939743684e-163	-2.255634874326	0.834	1	2.48577464697237e-158	TMSB4X	c32
4.31242912879468e-160	-2.53477722708167	0.592	0.999	1.45302987065608e-155	RPS4X	c32
1.28915964797756e-157	-2.17282723444163	0.87	1	4.34369451789558e-153	RPL10	c32
2.06137827797921e-153	-2.23119633795423	0.801	1	6.94560796982314e-149	RPLP1	c32
7.09174124616826e-153	-2.29376787054883	0.538	0.999	2.38949129548393e-148	RPS24	c32
1.29900642608935e-152	-2.43204687810154	0.606	0.999	4.37687225206544e-148	RPS14	c32
5.02736520796533e-152	-2.25822400014869	0.603	0.999	1.69392043317184e-147	RPS7	c32
5.2493532950286e-152	-2.52282031445954	0.603	0.999	1.76871709922694e-147	RPS3A	c32
1.11895496560812e-150	-2.44642716922674	0.542	0.999	3.77020686112e-146	RPL18A	c32
2.22354824994536e-149	-2.18940993421216	0.722	1	7.49202347336589e-145	RPL28	c32
4.63892327537081e-149	-2.23639538359982	0.664	1	1.56303880840344e-144	RPL19	c32
9.85065803386241e-149	-2.49821313301894	0.455	0.998	3.3190807179296e-144	RPL29	c32
4.12609165851519e-148	-2.28014849436111	0.693	0.999	1.39024532342011e-143	RPL30	c32
5.7951721023788e-148	-2.16603295622541	0.78	1	1.95262528817551e-143	RPL13	c32
9.7893374986607e-148	-2.32600145708416	0.657	0.999	3.29841937679873e-143	RPS3	c32
1.13770238242074e-147	-2.2762732272149	0.686	0.999	3.83337440732846e-143	RPL11	c32
3.12505460052158e-147	-2.23197764668112	0.585	0.999	1.05295589709974e-142	RPL7A	c32
4.1562627136645e-147	-2.3724562951867	0.513	0.999	1.40041115874212e-142	RPL35A	c32
4.39857180473839e-147	-2.28010651950701	0.783	1	1.48205478388855e-142	RPS27	c32
1.09638480929412e-146	-2.42358307640095	0.542	0.999	3.6941589764356e-142	RPS23	c32
3.30344990133846e-146	-2.05563655036956	0.65	0.999	1.11306440975698e-141	RPS15	c32
9.48589304398949e-146	-2.25026878930125	0.617	0.999	3.19617680224182e-141	RPS28	c32
1.04689446150504e-145	-2.20705508019764	0.61	0.999	3.52740619859507e-141	RPS25	c32
1.59764897029695e-145	-2.46529749041364	0.574	0.999	5.38311844051855e-141	TPT1	c32
1.92216959715547e-145	-2.24272161241375	0.56	0.999	6.47655824065563e-141	RPL14	c32
4.16593598368312e-145	-2.16670097000159	0.682	0.999	1.40367047034219e-140	RPS15A	c32
1.0261966026952e-144	-2.27711639480294	0.596	0.999	3.4576668331212e-140	TMSB10	c32
1.09157342292111e-144	-2.1840412497768	0.523	0.998	3.67794749119038e-140	RPL15	c32
5.67355029396812e-144	-2.25769232917392	0.628	0.999	1.91164603604962e-139	RPS27A	c32
8.98605802627844e-144	-2.44130593864552	0.498	0.998	3.02776239137426e-139	RPS13	c32
1.1717474141104e-143	-2.23156700485504	0.671	0.999	3.94808573710358e-139	RPS8	c32
3.91512484149513e-143	1.84441743904473	1	1	1.31916216409337e-138	MALAT1	c32
3.54673627114937e-142	-2.42112093790144	0.635	0.999	1.19503731920107e-137	RPS12	c32
5.19936879114538e-142	-2.3930695520565	0.527	0.998	1.75187532048852e-137	RPL39	c32
2.20775029916747e-141	-2.12733778796387	0.574	0.999	7.43879385801487e-137	RPL18	c32
3.35940887743887e-141	-2.46533422282532	0.354	0.993	1.13191922716425e-136	UBA52	c32
6.08646631336149e-141	-2.3539061226891	0.498	0.999	2.05077395962402e-136	RPL37	c32
1.56022404885784e-140	-2.23176841557483	0.628	0.998	5.25701891022162e-136	RPS2	c32
2.13135944865649e-140	-2.40574329795901	0.57	0.999	7.18140252630319e-136	RPL32	c32
3.54883077897573e-140	-2.24646958912872	0.509	0.998	1.19574304266808e-135	RPL23A	c32
1.46896679924608e-139	-2.2210845485803	0.632	0.999	4.94953673337974e-135	RPS18	c32
1.486837773081e-139	-2.11213444016504	0.682	0.999	5.00975119261911e-135	RPS19	c32
1.8206417550783e-139	-2.14162841097019	0.574	0.998	6.13447032956083e-135	RPL8	c32
2.39582781496422e-139	-2.25788454699165	0.578	0.998	8.07250223974045e-135	RPS6	c32
1.69367736677238e-138	-1.99409969318725	0.596	0.999	5.70667651960286e-134	FAU	c32
2.8500045731047e-138	-2.33743043313727	0.585	0.998	9.60280540861896e-134	RPL41	c32
7.96766229697007e-138	-2.24065144464248	0.509	0.996	2.6846241343411e-133	RPSA	c32
1.13211675357964e-137	-2.0978459283492	0.567	0.998	3.81455418951124e-133	RPL6	c32
2.58083052214746e-137	-2.14601808567264	0.534	0.999	8.69585036132366e-133	RPL12	c32
2.72811136752324e-137	-2.27121862504286	0.567	0.999	9.19209844173281e-133	RPL34	c32
3.85501095926983e-137	-2.29879963523935	0.455	0.996	1.29890739261638e-132	RPS29	c32
1.78628560553296e-136	-2.36638516189679	0.375	0.992	6.01871071928275e-132	RPL35	c32
2.26924592246526e-136	-2.2922259032719	0.462	0.998	7.64599721115445e-132	RPL36	c32
3.32985474505115e-136	-2.15674894759475	0.502	0.996	1.12196125779754e-131	GNB2L1	c32
2.02960155081326e-134	-2.1216367620453	0.469	0.994	6.83853946531021e-130	NACA	c32
3.93828139930595e-134	-2.05891142200853	0.588	0.999	1.32696453468215e-129	RPLP2	c32
7.6454909707265e-134	-2.35078475122947	0.451	0.994	2.57607172767659e-129	RPL5	c32
1.00558244634842e-131	-2.32654134571516	0.469	0.995	3.38820949472638e-127	RPL9	c32
5.21100647711276e-131	-2.03967530725608	0.487	0.996	1.75579652239837e-126	RPL24	c32
1.14450653832259e-130	-2.45663522339637	0.404	0.988	3.85630033022415e-126	SH3BGRL3	c32
2.57225981412686e-129	-1.95417519481133	0.563	0.997	8.66697221771904e-125	RPS16	c32
