Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Coronavirus disease	63/232	1.23116364465123e-41	3.23796038543273e-39	12.9289086364899	1217.87771117018	RPL21;RPL26;RPL27;RPL29;RPL11;RPL10;RPL13;C3AR1;RPL14;RPL17;RPL19;RPL18;RPS27;RPL27A;RPS21;RPS20;RPS23;RPS25;RPL5;RPL3;RPL31;RPL30;RPL4;RPL32;RPL35;RPL34;RPL9;RPL7;RPL8;RPS16;RPS18;RPS19;RPL36;RPL39;RPS10;RPL38;RPS12;RPS14;RPS13;ACE;JUN;RPS27A;FOS;HBEGF;RPLP0;RPLP2;RPLP1;RPL18A;RPS9;RPS6;RPSA;TNF;NLRP3;RPS5;RPS3;NFKB1;RPS3A;IL2;NFKBIA;RPL36A;RPL23A;RPL10A;RPS4X	1	KEGG_2021_Human
Ribosome	53/158	1.90014188293728e-40	2.49868657606253e-38	17.2531914893617	1578.00234485477	RPL21;RPS9;RPS6;RPSA;RPL26;RPL27;RPL29;RPL11;RPL10;RPL13;RPL14;RPS5;RPL17;RPS3;RPL19;RPL18;RPS27;RPL27A;RPS21;RPS20;RPS23;RPS25;RPL5;RPL3;RPL31;RPL30;RPL4;RPL32;RPL35;RPL34;RPL9;RPL7;RPL8;RPS16;RPS18;RPS19;RPL36;RPL39;RPS10;RPL38;RPS12;RPS14;RPS13;RPS3A;RPL36A;RPS27A;RPL23A;RPLP0;RPLP2;RPLP1;RPL10A;RPS4X;RPL18A	2	KEGG_2021_Human
Th17 cell differentiation	18/107	4.51114308105873e-09	3.95476876772815e-07	6.51445292716325	125.186386980959	CD4;IL23A;IL27RA;SMAD3;NFKB1;IL23R;RORC;GATA3;RORA;HSP90AA1;JUN;IL2;NFKBIA;RARA;PPP3CA;IFNGR1;FOS;HSP90AB1	3	KEGG_2021_Human
Salmonella infection	27/249	1.60171029950762e-08	1.05312452192626e-06	3.94981676591846	70.8976655761897	PFN2;AHNAK;MYL12B;MYC;S100A10;MYL12A;TNFSF10;ANXA2;JUN;TUBB2A;RIPK2;FOS;FHOD1;TUBA1A;TUBA1C;TUBA1B;TNF;NLRP3;RPS3;M6PR;NFKB1;BIRC3;HSP90AA1;NFKBIA;TRADD;DYNLT3;HSP90AB1	4	KEGG_2021_Human
Apoptosis	19/142	7.9722084752861e-08	4.19338165800049e-06	4.97512031976507	81.3169445680216	ERN1;TNF;LMNA;GADD45B;NFKB1;BIRC3;TNFSF10;CTSB;JUN;NFKBIA;TRADD;CASP6;CTSL;CTSH;MCL1;FOS;TUBA1A;TUBA1C;TUBA1B	5	KEGG_2021_Human
Osteoclast differentiation	17/127	3.80598903744992e-07	1.66829186141555e-05	4.96425757575758	73.3792714618148	NCF1;TNF;RELB;JUND;NFKB1;NFKB2;FOSL2;JUNB;JUN;NFKBIA;CAMK4;PPP3CA;SOCS3;SOCS1;IFNGR1;FOS;FOSB	6	KEGG_2021_Human
Inflammatory bowel disease	12/65	6.03806369472133e-07	2.26858678815958e-05	7.23405582410728	103.591768168526	JUN;IL2;IL23A;TNF;SMAD3;IFNGR1;NFKB1;IL23R;RORC;GATA3;RORA;IL18RAP	7	KEGG_2021_Human
IL-17 signaling pathway	14/94	1.09554720521582e-06	3.60161143714701e-05	5.60203150912106	76.8837178493219	HSP90AA1;JUN;CCL20;NFKBIA;S100A9;TRADD;TNFAIP3;TNF;JUND;FOS;NFKB1;FOSB;CEBPB;HSP90AB1	8	KEGG_2021_Human
Cytokine-cytokine receptor interaction	25/295	5.45779227879626e-06	0.000159488818813713	2.98939564564565	36.2268900738008	CD4;IL23A;IL27RA;IL23R;TNFSF10;CCR2;IL15;CCL20;CLCF1;CCR6;IFNGR1;CD40LG;CXCR4;TNF;CXCL16;IL7R;IL5RA;IL18RAP;ACVR2A;IL2;TNFRSF25;LTB;ACVR1C;ACVR1B;TNFSF13B	9	KEGG_2021_Human
TNF signaling pathway	14/112	9.07559880654393e-06	0.000238688248612105	4.56882255389718	53.0436698083311	TNF;NFKB1;BIRC3;JUNB;JUN;IL15;CCL20;IRF1;NFKBIA;TRADD;TNFAIP3;SOCS3;FOS;CEBPB	10	KEGG_2021_Human
