Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Ribosome	75/158	3.0681380842669e-77	6.78058516622985e-75	40.4086391649547	7119.11247395523	RPL22;RPS8;RPL21;RPS9;RPL24;RPS6;RPL23;RPS7;RPSA;FAU;RPL28;RPL27;RPL29;RPL11;RPL10;RPL13;RPL12;RPL15;RPL14;RPS5;RPS2;RPS3;RPL19;RPL18;RPL41;RPS27;RPS29;RPS28;RPL27A;RPS21;RPS20;RPS23;RPS25;RPS24;RPL5;RPL6;RPL3;RPL31;RPL30;RPL4;RPL32;RPL35;RPL34;RPL9;RPL7;RPL8;RPS16;RPS15;RPS18;RPS17;RPS19;RPL37;RPL36;RPL39;RPL38;RPS12;RPS11;RPS14;RPS13;RPL13A;RPS3A;RPL37A;RPL36A;RPS15A;RPS27A;RPL35A;RPL23A;UBA52;RPLP0;RPLP2;RPLP1;RPL10A;RPS4X;RPL18A;RPL7A	1	KEGG_2021_Human
Coronavirus disease	77/232	9.65004081056466e-65	1.0663295095674e-62	22.2352449223417	3277.49886881084	RPL22;RPL21;RPL24;RPL23;RPL28;RPL27;RPL29;RPL11;RPL10;RPL13;RPL12;RPL15;RPL14;RPL19;RPL18;RPL41;PRKCA;RPS27;RPS29;RPS28;RPL27A;RPS21;RPS20;RPS23;RPS25;RPS24;RPL5;RPL6;RPL3;RPL31;RPL30;RPL4;RPL32;RPL35;RPL34;RPL9;RPL7;RPL8;RPS16;RPS15;RPS18;RPS17;RPS19;RPL37;RPL36;RPL39;RPL38;RPS12;RPS11;RPS14;RPS13;RPS15A;RPS27A;RPLP0;RPLP2;RPLP1;RPL18A;RPS8;RPS9;RPS6;RPS7;RPSA;FAU;IL6ST;RPS5;RPS2;RPS3;RPL13A;RPS3A;RPL37A;RPL36A;RPL35A;RPL23A;UBA52;RPL10A;RPS4X;RPL7A	2	KEGG_2021_Human
Adherens junction	6/71	0.00936212388600548	0.53092982240792	3.56494876892491	16.6521719587801	ACTN1;LMO7;TGFBR2;LEF1;TCF7;IGF1R	3	KEGG_2021_Human
PI3K-Akt signaling pathway	17/354	0.00960958954584471	0.53092982240792	1.96387300668259	9.12217787730675	FLT3LG;MYC;PRKCA;PTK2;SGK1;AREG;RPS6;CCND3;EFNA1;COL6A1;COL6A2;IL7R;IGF1R;THEM4;ITGA6;EIF4B;DDIT4	4	KEGG_2021_Human
FoxO signaling pathway	8/131	0.0189783087802489	0.838841248087002	2.5143858624215	9.96817864375388	S1PR1;IL7R;IGF1R;TGFBR2;ATM;SGK1;KLF2;BNIP3	5	KEGG_2021_Human
Mitophagy	5/68	0.0294273283153911	0.998445012556163	3.05933484504913	10.7866991713819	ATG9B;TOMM7;RPS27A;UBA52;BNIP3	6	KEGG_2021_Human
Purine metabolism	7/129	0.0470128842332746	0.998445012556163	2.21381686369277	6.76837664224555	ADPRM;NT5E;AK5;NME4;PDE3B;FHIT;IMPDH2	7	KEGG_2021_Human
RNA transport	9/186	0.0489604396206767	0.998445012556163	1.96413559322034	5.92529163730924	EEF1A1;EIF2S3;EIF4EBP3;PABPC4;PABPC1;EIF4B;EIF3H;EIF3F;EIF3E	8	KEGG_2021_Human
HIF-1 signaling pathway	6/109	0.0599044682342666	0.998445012556163	2.245324171476	6.32059693208224	RPS6;PRKCA;IGF1R;PDK1;LDHB;IFNGR2	9	KEGG_2021_Human
Hepatocellular carcinoma	8/168	0.0659116026925829	0.998445012556163	1.92924151696607	5.24645807081929	LEF1;MYC;PRKCA;TCF7;IGF1R;GSTM3;GSTM2;TGFBR2	10	KEGG_2021_Human
