Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Proteasome	42/46	6.72476325782286e-22	2.13174995272985e-19	33.1221111805122	1614.73853706094	ADRM1;PSMB9;PSMA6;PSMA7;PSMA4;PSMC6;PSMA5;PSMA2;PSMC4;PSMA3;PSMC5;PSMC2;IFNG;PSMA1;PSMC3;PSME2;PSMC1;PSME3;PSME1;PSMD11;PSMD13;PSMD12;POMP;PSMD14;PSMB10;PSMB7;PSMD9;PSMB8;PSMB5;PSMD7;PSMB6;PSMD8;PSMB3;PSMB4;PSMD6;PSMB1;PSMD3;PSMB2;PSMD4;PSMD1;PSMD2;PSMF1	1	KEGG_2021_Human
Epstein-Barr virus infection	107/202	1.03589322599964e-18	1.64189076320944e-16	3.5800582079936	148.254748471484	MAPK11;PSMC6;PSMC4;PSMC5;PSMC2;PSMC3;BAX;PSMC1;PSMD7;PSMD8;PSMD6;AKT3;PSMD3;PSMD4;PSMD1;AKT2;PSMD2;B2M;HLA-DRB5;GADD45A;GADD45G;HLA-C;HLA-A;HLA-B;SNW1;HLA-DRB1;ICAM1;RBPJ;TBK1;LYN;TYK2;NCOR2;CALR;CD3G;CD3E;CD3D;FADD;RIPK1;HLA-DQA2;STAT1;STAT2;STAT3;DDB2;HLA-DPB1;CDKN1A;IKBKB;HLA-DPA1;RAC1;CD58;IKBKG;JAK3;HLA-DMA;IKBKE;TAP1;CXCL10;FAS;RELA;TNF;RELB;BCL2L11;CCND2;MAP2K4;PDIA3;MAP2K3;DDX58;TRAF3;ISG15;TRAF2;NFKB2;MYD88;TRAF5;TAB2;MAP3K14;TAB1;IFNAR2;MDM2;MAP2K7;APAF1;EIF2AK2;OAS1;NFKBIB;CDK6;OAS2;OAS3;CDK4;HLA-DRA;IRF9;IRF7;CD247;NFKBIE;PSMD11;PSMD13;PSMD12;PSMD14;TRADD;TNFAIP3;CASP9;IRAK1;CASP3;ADRM1;HDAC1;HDAC2;ITGAL;MAPK9;SIN3A;POLK;BAK1	2	KEGG_2021_Human
Huntington disease	143/306	5.14781849915838e-18	5.43952821411069e-16	2.79721199437389	111.351299383136	ATG13;PSMC6;PSMC4;PSMC5;PSMC2;PSMC3;UQCRC2;BAX;PSMC1;UQCRC1;UQCR10;UQCR11;PSMD9;PSMD7;PSMD8;PSMD6;CREB3L2;PSMD3;CREB3L3;PSMD4;NRBF2;PSMD1;AP2S1;PSMD2;COX8A;COX6C;ACTR10;COX7B;CLTC;CLTB;CLTA;ACTR1A;BBC3;ACTR1B;ATG101;AP2B1;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;PSMA3;NDUFAB1;PSMA1;PPARG;PLCB2;COX5A;NDUFA13;NDUFA10;NDUFA11;AP2A1;COX5B;PSMB7;PSMB5;PSMB6;PSMB3;PSMB4;EP300;PSMB1;PSMB2;SDHD;SDHB;SDHC;UQCRQ;PPIF;NDUFB10;COX6A1;KIF5C;KIF5B;NDUFV3;NDUFV2;MAP3K5;TRAF2;CREB3;CREB1;COX7A2;UQCRH;CYC1;AP2M1;MAP2K7;GPX1;APAF1;GPX7;WIPI1;NDUFC2;NDUFC1;SP1;NDUFS8;NDUFS7;NDUFS6;NDUFS4;NDUFS3;NDUFS2;PIK3C3;PSMD11;PSMD13;PSMD12;PSMD14;NDUFB5;NDUFB3;NDUFB2;KLC1;ITPR1;CASP9;UQCRFS1;CASP3;NDUFA9;NDUFA8;NDUFA7;NDUFA6;ADRM1;NDUFA4;NDUFA2;NDUFA1;MTOR;SOD1;REST;VDAC3;VDAC1;SLC25A5;BECN1;DCTN3;HDAC1;DCTN2;HDAC2;DCTN5;RB1CC1;AMBRA1;MAPK9;POLR2A;POLR2D;SIN3A;POLR2E;POLR2F;POLR2G;POLR2H;POLR2I;POLR2J;IFT57;POLR2K;POLR2L	3	KEGG_2021_Human
Parkinson disease	120/249	1.3373862141885e-16	8.47902859795511e-15	2.95823797219146	108.125504069318	PSMC6;PSMC4;PSMC5;PSMC2;PSMC3;UQCRC2;BAX;PSMC1;UQCRC1;CALM2;CALM3;CALM1;UQCR10;UQCR11;UBE2L6;UBE2L3;PSMD9;PSMD7;PSMD8;PSMD6;PSMD3;PSMD4;PSMD1;PSMD2;COX8A;DAXX;ATF4;TXN;UBE2J1;UBE2J2;PLCG1;COX6C;UBE2G1;COX7B;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;PSMA3;NDUFAB1;PSMA1;COX5A;NDUFA13;NDUFA10;NDUFA11;COX5B;GNAI2;GNAI3;PSMB7;PSMB5;PSMB6;PSMB3;PSMB4;PSMB1;PSMB2;SDHD;SDHB;SDHC;UQCRQ;PPIF;NDUFB10;PARK7;COX6A1;KIF5C;KIF5B;NDUFV3;NDUFV2;MAP3K5;EIF2S1;BCL2L1;GNAS;UBA1;TXN2;HTRA2;COX7A2;UQCRH;UBC;UBB;CYC1;APAF1;NDUFC2;NDUFC1;NDUFS8;NDUFS7;NDUFS6;ADORA2A;NDUFS4;NDUFS3;NDUFS2;NFE2L2;MCU;PSMD11;PSMD13;PSMD12;PSMD14;UBA7;NDUFB5;ITPR2;NDUFB3;NDUFB2;KLC1;ITPR1;CASP9;UQCRFS1;CASP3;NDUFA9;NDUFA8;NDUFA7;NDUFA6;ADRM1;NDUFA4;NDUFA2;NDUFA1;VDAC3;VDAC1;SLC25A5;MAPK9	4	KEGG_2021_Human
Salmonella infection	120/249	1.3373862141885e-16	8.47902859795511e-15	2.95823797219146	108.125504069318	DYNC1LI1;MAPK11;MYL5;DYNC1LI2;BAX;PFN1;CYFIP1;RALA;ARPC5L;STX10;MYL12B;ACTB;AKT3;AKT2;RILP;VPS16;NCKAP1L;MYL12A;MYLPF;TXN;ACTR3C;TNFSF10;SKP1;GSDMD;RHOA;ANXA2;RIPK3;RHOH;RHOG;PTPRC;EXOC5;EXOC7;ACTR10;RAB7A;ARPC1A;RAB5C;ARF1;ARPC1B;ACTR1A;ACTR1B;FADD;RIPK1;SNX9;DYNC1I2;DYNLL1;TUBB4B;SNX18;PKN1;ARF6;DYNC1H1;FHOD1;CTNNB1;IKBKB;HRAS;RAC1;IKBKG;ABI1;ELMO1;ELMO2;ARL8B;RAF1;RELA;TNF;PYCARD;KIF5C;KIF5B;KPNA3;KPNA4;KPNA1;MAP2K4;MAP2K2;MAP2K3;MAP2K1;M6PR;ARPC5;TNFRSF10B;TRAF2;MYD88;ARPC3;ARPC4;ARPC2;DYNLRB1;TAB3;TAB2;RAB5A;TAB1;BIRC2;RAB5B;TXN2;ACTG1;MLKL;MAP2K7;ACTR3;ACTR2;DNM2;TNFRSF1A;PIK3C3;TRADD;BRK1;LY96;KLC1;CASP7;IRAK1;CASP3;CASP1;VPS33A;CDC42;VPS41;DYNLT1;GAPDH;DCTN3;DCTN2;DCTN5;NCKAP1;PIK3C2A;CYTH3;MAPK9;BAK1;CYTH2;CYTH1	4	KEGG_2021_Human
Pathways of neurodegeneration	193/475	1.01402590817205e-15	5.357436881509e-14	2.18809952860967	75.543803501965	BAD;ATG13;PSMC6;CCS;PSMC4;PSMC5;PSMC2;PSMC3;UQCRC2;BAX;PSMC1;UQCRC1;OPTN;ZFYVE1;PSMD9;PSMD7;PSMD8;PSMD6;PSMD3;PSMD4;NRBF2;PSMD1;PSMD2;DAXX;FZD3;FZD6;ATF4;GABARAP;PPP3R1;TBK1;PLCG1;CSNK1A1;ATXN3;ATG101;ATXN1;CSNK2A1;TUBB4B;COX6B1;FIG4;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;PSMA3;PSMA1;PLCB2;NDUFA13;NDUFA10;NDUFA11;PSMB7;PSMB5;PSMB6;PSMB3;PSMB4;PSMB1;PSMB2;ATXN2L;UQCRQ;SQSTM1;TARDBP;RAB1A;CSF1;PARK7;TNF;TANK;NRAS;MAP3K5;MAP2K2;MAP2K3;MAP2K1;TRAF2;BCL2L1;RAB5A;UQCRH;MAP2K7;GPX1;APAF1;GPX7;WIPI1;NDUFC2;NDUFC1;TNFRSF1A;TNFRSF1B;CDK5;PIK3C3;MCU;NDUFB5;ITPR2;NDUFB3;NDUFB2;KLC1;ITPR1;DVL2;DVL3;NDUFA9;NDUFA8;NDUFA7;NDUFA6;ADRM1;NDUFA4;NDUFA2;NDUFA1;MTOR;SLC25A5;BECN1;AMBRA1;HSD17B10;BAK1;SPG11;MAPK11;CALM2;CALM3;CALM1;UQCR10;UQCR11;UBE2L6;UBE2L3;COX8A;CSNK1E;CSNK2B;UBE2J1;UBE2J2;COX6C;UBE2G1;ACTR10;COX7B;ACTR1A;PPP3CB;ACTR1B;FADD;NDUFAB1;COX5A;RYR1;CTNNB1;COX5B;RAB8A;HRAS;RAC1;SDHD;SDHB;SDHC;FAS;PPIF;PPID;RAF1;RELA;NDUFB10;COX6A1;KIF5C;KIF5B;CAPN1;CAPN2;NDUFV3;NDUFV2;PRNP;EIF2S1;UBA1;VCP;HTRA2;PSEN1;AGER;COX7A2;UBC;UBB;CYC1;NDUFS8;NDUFS7;NDUFS6;NDUFS4;NDUFS3;NDUFS2;PSMD11;PSMD13;PSMD12;PSMD14;UBA7;CASP9;CASP7;UQCRFS1;CASP3;SOD1;CAT;VDAC3;KRAS;VDAC1;DCTN3;DCTN2;DCTN5;RB1CC1;ATP2A2;MAPK9;IFT57	6	KEGG_2021_Human
Amyotrophic lateral sclerosis	156/364	2.67537881323459e-15	1.21156440542195e-13	2.39075495841331	80.2210305271314	BAD;ATG13;MAPK11;PSMC6;CCS;PSMC4;PSMC5;PSMC2;PSMC3;UQCRC2;BAX;PSMC1;UQCRC1;PFN1;OPTN;UQCR10;UQCR11;PSMD9;ACTB;PSMD7;PSMD8;PSMD6;PSMD3;PSMD4;NRBF2;PSMD1;PSMD2;COX8A;DAXX;SETX;ATF4;GABARAP;GLE1;PPP3R1;TBK1;POM121C;NUP62;SEC13;COX6C;ACTR10;COX7B;ACTR1A;PPP3CB;ACTR1B;ATG101;RANBP2;TUBB4B;COX6B1;FIG4;PSMA6;PSMA7;PSMA4;PSMA5;HNRNPA2B1;PSMA2;PSMA3;NDUFAB1;PSMA1;COX5A;NDUFA13;NDUFA10;NDUFA11;COX5B;PSMB7;PSMB5;PSMB6;PSMB3;PSMB4;PSMB1;PSMB2;ANXA7;RAB8A;RAC1;SDHD;SDHB;SDHC;ATXN2L;UQCRQ;SRSF3;SQSTM1;TARDBP;RAB1A;NDUFB10;TNF;TANK;COX6A1;KIF5C;KIF5B;NDUFV3;RAE1;NDUFV2;MAP3K5;MAP2K3;NUP153;TRAF2;EIF2S1;BCL2L1;RAB5A;VCP;ACTG1;COX7A2;UQCRH;TPR;CYC1;GPX1;APAF1;GPX7;WIPI1;NDUFC2;NDUFC1;TNFRSF1A;TNFRSF1B;NUP50;NDUFS8;NDUFS7;NDUFS6;NDUFS4;NDUFS3;NUP58;NDUFS2;PIK3C3;MCU;PSMD11;PSMD13;SEH1L;PSMD12;PSMD14;NDUFB5;NDUFB3;NDUFB2;KLC1;CASP9;NUP43;UQCRFS1;CASP3;CASP1;NDUFA9;NDUFA8;NDUFA7;NDUFA6;ADRM1;NDUFA4;NDUFA2;NDUFA1;MTOR;SOD1;CAT;VDAC1;BECN1;DCTN3;DCTN2;DCTN5;RB1CC1;AMBRA1;HNRNPA3;SPG11	7	KEGG_2021_Human
Endocytosis	117/252	9.6637108518164e-15	3.82924542503225e-13	2.75324309080654	88.8482521875911	PML;RUFY1;VPS25;VPS29;VPS28;ARPC5L;IL2RG;PARD6A;RAB11FIP1;AP2S1;MVB12A;PRKCI;HLA-C;HLA-A;SNF8;STAM;HLA-B;VPS37C;VPS37A;EHD4;TFRC;ACTR3C;VPS26A;PIP5K1A;PIP5K1B;RHOA;RAB7A;ARF4;ARPC1A;ARF5;RAB5C;ARF3;ARF1;ARPC1B;CLTC;CLTB;CLTA;SNX5;SNX3;SNX1;EPS15;CCR5;SNX6;GBF1;AP2B1;RAB11A;RAB11B;ARF6;AP2A1;SNX12;RAB22A;RAB8A;HRAS;GIT2;USP8;SH3GLB1;IST1;RNF41;ACAP2;CAPZA2;RAB35;CAPZA1;CHMP4B;STAMBP;CHMP4A;ACAP1;KIF5C;KIF5B;SMAD3;VTA1;ARPC5;PDCD6IP;HGS;ARPC3;ARPC4;ARPC2;CHMP3;CHMP2A;RAB5A;RAB5B;CHMP5;CHMP6;MDM2;TSG101;SH3KBP1;CHMP1A;SH3GL1;RAB4A;AP2M1;ACTR3;ACTR2;ARFGEF1;SMURF1;ARAP1;ARAP2;EPN1;DNM2;RABEP1;VPS4A;VPS4B;AGAP3;AGAP2;CAPZB;CDC42;SMAP1;RAB10;IL2RB;VPS45;WIPF1;WIPF2;CBL;CYTH3;ARRB1;PSD4;VPS35;CYTH2;CYTH1	8	KEGG_2021_Human
Alzheimer disease	155/369	2.59251637247405e-14	9.13141877860304e-13	2.30740987983979	72.1840007864248	BAD;ATG13;PSMC6;PSMC4;PSMC5;PSMC2;PSMC3;UQCRC2;PSMC1;UQCRC1;CALM2;CALM3;CALM1;UQCR10;UQCR11;PSMD9;PSMD7;PSMD8;PSMD6;AKT3;PSMD3;PSMD4;NRBF2;PSMD1;AKT2;PSMD2;NCSTN;COX8A;FZD3;FZD6;CSNK1E;CSNK2B;ATF4;PPP3R1;PSENEN;CSNK1A1;COX6C;COX7B;PPP3CB;ATG101;FADD;CSNK2A1;MME;ADAM10;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;ADAM17;PSMA5;PSMA2;PSMA3;NDUFAB1;PSMA1;PLCB2;COX5A;NDUFA13;CTNNB1;NDUFA10;NDUFA11;COX5B;PSMB7;IKBKB;PSMB5;PSMB6;PSMB3;PSMB4;PSMB1;PSMB2;HRAS;SDHD;SDHB;SDHC;FAS;UQCRQ;PPIF;PPID;RAF1;RELA;CSF1;NDUFB10;TNF;COX6A1;NRAS;KIF5C;KIF5B;CAPN1;CAPN2;NDUFV3;NDUFV2;MAP3K5;MAP2K2;MAP2K1;TRAF2;EIF2S1;IRS2;PSEN1;AGER;COX7A2;UQCRH;CYC1;MAP2K7;APAF1;EIF2AK2;WIPI1;NDUFC2;NDUFC1;TNFRSF1A;NDUFS8;CDK5;NDUFS7;NDUFS6;NDUFS4;NDUFS3;NDUFS2;PIK3C3;MCU;PSMD11;RTN3;PSMD13;PSMD12;PSMD14;NDUFB5;ITPR2;NDUFB3;NDUFB2;KLC1;ITPR1;CASP9;CASP7;DVL2;DVL3;UQCRFS1;CASP3;NDUFA9;NDUFA8;NDUFA7;NDUFA6;ADRM1;NDUFA4;NDUFA2;NDUFA1;MTOR;VDAC3;KRAS;VDAC1;SLC25A5;GAPDH;BECN1;RB1CC1;ATP2A2;AMBRA1;HSD17B10;MAPK9	9	KEGG_2021_Human
Protein processing in endoplasmic reticulum	85/171	4.1097887280282e-13	1.30280302678494e-11	3.12894518272425	89.2382506183695	MOGS;RBX1;NSFL1C;DNAJB11;DNAJB12;BAX;PREB;SEC24D;PLAA;ATF6B;UBE2D3;UBE2D2;RRBP1;RNF5;CAPN1;CAPN2;MAP3K5;PDIA4;PDIA3;EDEM1;EDEM2;TRAF2;EIF2S1;PDIA6;NPLOC4;DDOST;STT3B;HYOU1;STT3A;ATF4;VCP;NGLY1;CUL1;UBE2J1;UBE2J2;BAG1;SEC31A;SIL1;SKP1;MAP2K7;SEC13;EIF2AK2;SSR3;EIF2AK1;SSR4;EIF2AK4;RAD23B;RAD23A;UBE2G1;DNAJC3;DNAJC1;CALR;NFE2L2;TRAM1;SAR1B;RPN1;SEL1L;RPN2;DNAJB2;ATXN3;ERLEC1;SEC61G;SEC61B;SSR1;UBXN4;BCAP31;SYVN1;DNAJA2;DNAJA1;DAD1;CANX;P4HB;STUB1;SEC23B;ERO1A;SEC23A;PRKCSH;DERL2;LMAN2;MAPK9;OS9;SEC61A1;BAK1;FBXO6;UGGT1	10	KEGG_2021_Human
