Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Amyotrophic lateral sclerosis	151/364	1.85479822840431e-16	5.78804411921207e-14	2.5044585766368	90.7204695560991	BAD;NUP214;ATG13;MAPK13;MAPK11;CCS;NUP98;PSMC4;PSMC2;PSMC3;BAX;PSMC1;UQCRC1;PFN1;TP53;UQCR10;UQCR11;PSMD9;ACTB;PSMD7;PSMD8;PSMD6;NUP85;PSMD4;PSMD1;SIGMAR1;COX8A;GABARAPL1;SETX;ATG2A;GABARAP;POM121;TBK1;POM121C;NUP62;SEC13;TUBB;TUBB2A;HAP1;ACTR10;ACTR1A;PPP3CA;PPP3CB;ACTR1B;ATXN2;ATG101;COX6B1;PSMA7;PSMA4;PSMA2;PSMA3;NDUFAB1;COX5A;NDUFA13;NUP188;COX5B;PSMB7;PSMB5;TUBA1C;PSMB6;PSMB3;PSMB4;PSMB1;PSMB2;RAC1;BID;ALYREF;SDHD;SDHB;SDHC;SDHA;ATXN2L;UQCRQ;SRSF3;SQSTM1;TARDBP;RAB1A;COX6A1;NDUFV3;MAP3K5;MAP2K3;EIF2S1;BCL2L1;RAB5A;VCP;ACTG1;COX7A2;CYC1;GPX1;NCBP1;EIF2AK3;WIPI1;NDUFC2;WIPI2;NDUFC1;TNFRSF1A;TNFRSF1B;NUP50;NDUFS8;NDUFS7;NUP54;NDUFS6;NDUFS4;NDUFS3;NUP58;CYCS;NDUFS2;NDUFS1;PIK3C3;PSMD11;PSMD13;NDUFB8;PSMD12;DNAH8;NDUFB7;NDUFB6;PSMD14;NDUFB5;NDUFB3;ITPR3;NDUFB1;KLC2;KLC1;NUP43;UQCRFS1;CASP3;CASP1;NDUFA9;NDUFA8;NDUFA7;NDUFA6;ADRM1;NDUFA4;NDUFA2;NDUFA1;MTOR;SOD1;CAT;VDAC1;NUP37;BECN1;DCTN6;NXT1;NXT2;DCTN3;DCTN5;DCTN4;AMBRA1;UBQLN2;UBQLN1;SPG11	1	KEGG_2021_Human
Huntington disease	132/306	3.66331906279245e-16	5.78804411921207e-14	2.67513611615245	95.082341317627	ATG13;PSMC4;PSMC2;PSMC3;TBPL1;BAX;PSMC1;UQCRC1;TFAM;TP53;STX1A;UQCR10;UQCR11;PSMD9;PSMD7;PSMD8;PSMD6;CREB3L2;PSMD4;PSMD1;AP2S1;COX8A;CREBBP;ATG2A;RCOR1;TUBB;TUBB2A;HAP1;ACTR10;CLTC;CLTB;ACTR1A;BBC3;ACTR1B;ATG101;AP2B1;COX6B1;PSMA7;PSMA4;PSMA2;PSMA3;NDUFAB1;PLCB2;COX5A;NDUFA13;AP2A2;COX5B;PSMB7;PSMB5;TUBA1C;PSMB6;PSMB3;PSMB4;EP300;PSMB1;PSMB2;SDHD;SDHB;SDHC;SDHA;UQCRQ;PPIF;COX6A1;NDUFV3;MAP3K5;CREB3;CREB1;COX7A2;CYC1;MAP2K7;GPX1;WIPI1;NDUFC2;WIPI2;NDUFC1;SP1;NDUFS8;NDUFS7;NDUFS6;NDUFS4;NDUFS3;CYCS;NDUFS2;NDUFS1;PIK3C3;PSMD11;PSMD13;NDUFB8;PSMD12;DNAH8;NDUFB7;NDUFB6;PSMD14;NDUFB5;NDUFB3;NDUFB1;KLC2;KLC1;UQCRFS1;CASP3;TBP;NDUFA9;NDUFA8;NDUFA7;NDUFA6;ADRM1;NDUFA4;NDUFA2;NDUFA1;MTOR;SOD1;REST;VDAC3;VDAC1;SLC25A5;TAF4;BECN1;DCTN6;DCTN3;HDAC2;DCTN5;DCTN4;AMBRA1;POLR2C;POLR2D;POLR2E;POLR2F;POLR2G;POLR2H;POLR2I;POLR2J;POLR2L	2	KEGG_2021_Human
Pathways of neurodegeneration	177/475	9.17935150474197e-14	9.66891691832820e-12	2.09927383984264	63.0185941859014	BAD;ATG13;CCS;PSMC4;PSMC2;PSMC3;BAX;PSMC1;UQCRC1;ARAF;PSMD9;PSMD7;PSMD8;PSMD6;PSMD4;PSMD1;SIGMAR1;GABARAPL1;WNT10A;PRKCB;ATG2A;GABARAP;TBK1;PLCG1;CSNK1A1;TUBB2A;HAP1;ATXN3;ATXN2;ATG101;ATXN1;CSNK2A1;COX6B1;PSMA7;PSMA4;PSMA2;PSMA3;PLCB2;NDUFA13;PSMB7;PSMB5;TUBA1C;PSMB6;PSMB3;PSMB4;PSMB1;PSMB2;BID;ATXN2L;UQCRQ;SQSTM1;TARDBP;RAB1A;CSF1;PARK7;ATXN1L;NRAS;MAP3K5;MAP2K2;MAP2K3;MAP2K1;BCL2L1;RAB5A;FASLG;MAP2K7;GPX1;EIF2AK3;WIPI1;NDUFC2;WIPI2;NDUFC1;TNFRSF1A;TNFRSF1B;CDK5;PIK3C3;NDUFB8;NDUFB7;NDUFB6;NDUFB5;ITPR2;NDUFB3;ITPR3;NDUFB1;KLC2;KLC1;DVL3;NDUFA9;NDUFA8;NDUFA7;NDUFA6;ADRM1;NDUFA4;NDUFA2;NDUFA1;MTOR;SLC25A5;BECN1;AMBRA1;HSD17B10;BAK1;SPG11;TRAP1;MAPK13;MAPK11;APC;CALM3;STX1A;UQCR10;UQCR11;UBE2L6;UBE2L3;COX8A;CSNK1E;CSNK2B;UBE2J1;UBE2J2;TUBB;UBE2G2;UBE2G1;ACTR10;ACTR1A;PPP3CA;PPP3CB;ACTR1B;NDUFAB1;COX5A;CTNNB1;COX5B;HRAS;RAC1;SDHD;SDHB;SDHC;SDHA;FAS;PPIF;RAF1;COX6A1;CAPN1;NDUFV3;PRNP;EIF2S1;UBA1;VCP;HTRA2;COX7A2;UBC;UBB;CYC1;NDUFS8;NDUFS7;NDUFS6;NDUFS4;NDUFS3;CYCS;NDUFS2;NDUFS1;PSMD11;PSMD13;PSMD12;DNAH8;PSMD14;CASP7;UQCRFS1;CASP3;SOD1;CAT;VDAC3;VDAC1;DCTN6;DCTN3;DCTN5;DCTN4;ATP2A3;ATP2A2;MAPK3;MAPK1	3	KEGG_2021_Human
Ubiquitin mediated proteolysis	70/140	7.00190977559832e-13	5.1596875092858e-11	3.50033990482665	97.9654945122269	UBE2H;FBXW7;MAP3K1;FBXW11;UBE2F;UBE2A;HUWE1;RBX1;PML;UBE2W;UBE2Z;UBE2S;CDC16;UBE2O;UBE2K;UBE2M;UBE2N;KEAP1;UBE2D3;UBE2D1;UBE2D2;UBE3A;UBE3B;UBE3C;RCHY1;UBE2L6;UBE2L3;HERC4;CDC26;HERC1;PIAS4;FANCL;PIAS3;UBE2R2;BIRC6;UBA2;UBA1;BIRC2;MDM2;ANAPC13;CUL5;CUL3;ANAPC10;ANAPC11;UBE2J1;UBE2J2;UBC;UBB;UBE2G2;UBE2G1;CUL4A;PRPF19;UBA6;UBR5;SOCS3;UBE2Q2;UBE2Q1;UBE4A;WWP1;WWP2;ITCH;DDB2;DDB1;CDC34;NEDD4;ANAPC5;TRIM37;TRIP12;STUB1;CBL	4	KEGG_2021_Human
Parkinson disease	106/249	8.16406251469272e-13	5.1596875092858e-11	2.60363534112677	72.4692327889044	TRAP1;PSMC4;PSMC2;PSMC3;BAX;PSMC1;UQCRC1;CALM3;TP53;UQCR10;UQCR11;UBE2L6;UBE2L3;PSMD9;PSMD7;PSMD8;PSMD6;PSMD4;PSMD1;COX8A;TXN;UBE2J1;UBE2J2;PLCG1;TUBB;UBE2G2;TUBB2A;UBE2G1;COX6B1;PSMA7;PSMA4;PSMA2;PSMA3;NDUFAB1;COX5A;NDUFA13;COX5B;GNAI2;GNAI3;PSMB7;PSMB5;TUBA1C;PSMB6;PSMB3;PSMB4;PSMB1;PSMB2;SDHD;SDHB;SDHC;SDHA;UQCRQ;PPIF;PARK7;COX6A1;NDUFV3;MAP3K5;EIF2S1;BCL2L1;GNAS;UBA1;HTRA2;COX7A2;UBC;UBB;CYC1;EIF2AK3;NDUFC2;NDUFC1;NDUFS8;NDUFS7;NDUFS6;ADORA2A;NDUFS4;NDUFS3;CYCS;NDUFS2;NDUFS1;NFE2L2;PSMD11;PSMD13;NDUFB8;PSMD12;NDUFB7;NDUFB6;PSMD14;NDUFB5;ITPR2;NDUFB3;ITPR3;NDUFB1;KLC2;KLC1;UQCRFS1;CASP3;NDUFA9;NDUFA8;NDUFA7;NDUFA6;ADRM1;NDUFA4;NDUFA2;NDUFA1;VDAC3;VDAC1;SLC25A5	5	KEGG_2021_Human
Proteasome	33/46	1.44993335925981e-12	7.63631569210166e-11	8.84411408815903	241.086159114653	ADRM1;PSMB9;PSMA7;PSMA4;PSMA2;PSMC4;PSMA3;PSMC2;PSME4;IFNG;PSMC3;PSME2;PSMC1;PSME3;PSMD11;PSMD13;PSMD12;POMP;PSMD14;PSMB7;PSMD9;PSMB8;PSMB5;PSMD7;PSMB6;PSMD8;PSMB3;PSMB4;PSMD6;PSMB1;PSMB2;PSMD4;PSMD1	6	KEGG_2021_Human
Human T-cell leukemia virus 1 infection	95/219	3.35211870169676e-12	1.51324215676596e-10	2.687562487135	71.0092401515338	IL1R1;IL1R2;CD4;CDC16;TBPL1;BAX;TLN1;TP53;ADCY3;IL2RG;ADCY7;CDC26;CREB3L2;AKT2;E2F3;EGR1;STAT5B;CREBBP;HLA-DRB5;HLA-A;HLA-B;HLA-DRB1;ELK1;ANAPC10;ANAPC11;ICAM1;KAT5;NFATC3;KAT2B;HLA-DQB1;CD3D;PPP3CA;PPP3CB;HLA-DQA2;HLA-DQA1;RANBP3;CDKN2C;CDKN2A;NFYB;RANBP1;HLA-DPB1;CDKN1A;IKBKB;HLA-DMB;EP300;HLA-DPA1;HRAS;IKBKG;JAK3;HLA-DMA;TGFB1;MAP3K1;CRTC3;NRAS;ZFP36;CCND2;PTTG1;HLA-DOA;FDPS;MAP2K4;SMAD2;MAP2K2;SMAD4;MAP2K1;NFKB2;CREB3;DLG1;CREB1;BCL2L1;MAP3K14;MAD1L1;SLC2A1;TGFBR1;TNFRSF1A;PIK3CA;CDK4;HLA-DRA;TBP;IL15RA;LCK;IL2RA;IL2RB;ANAPC5;LTA;VDAC3;VDAC1;SLC25A5;ITGB2;SRF;PTEN;PIK3CD;ITGAL;MAPK3;MAPK1;BUB3	7	KEGG_2021_Human
Endocytosis	103/252	3.22394162659097e-11	1.2072459309664e-09	2.42546045171769	58.5938644279689	PML;RUFY2;VPS25;ARPC5L;IL2RG;PARD6G;PARD6A;RAB11FIP1;RAB11FIP2;AP2S1;MVB12A;HLA-A;SNF8;STAM;VPS37B;HLA-B;ARFGAP2;ARFGAP3;EHD1;PRKCZ;TFRC;VPS26B;ACTR3C;PIP5K1B;PIP5K1C;EPS15L1;RAB7A;ARF4;ARPC1A;ARF5;RAB5C;ARF3;ARF1;ARPC1B;CLTC;CLTB;SNX5;EPS15;CCR5;PSD;GBF1;AP2B1;WWP1;ITCH;RAB11B;NEDD4;ARF6;AP2A2;SNX12;RAB22A;EEA1;HRAS;GIT2;GIT1;SH3GLB1;IST1;RNF41;ACAP3;CAPZA2;RAB35;CHMP4B;STAMBP;CHMP4A;ASAP1;LDLR;IGF2R;SMAD2;PDCD6IP;ARPC3;ARPC4;ARPC2;CHMP3;CHMP2A;RAB5A;RAB5B;CHMP6;MDM2;CHMP1B;CHMP1A;SH3GL1;ACTR2;ARFGEF1;CAV1;ARAP3;ARAP1;EPN1;TGFBR1;DNM2;RABEP1;VPS4B;GRK6;SMAP1;RAB10;IL2RA;IL2RB;SPG21;SRC;WIPF2;CBL;CYTH4;PSD4;VPS36;VPS35	8	KEGG_2021_Human
Salmonella infection	102/249	3.43835866414482e-11	1.2072459309664e-09	2.43435242163517	58.6519283863149	MAPK13;DYNC1LI1;MAPK11;MYL5;BAX;PFN1;CYFIP2;ARPC5L;STX10;ACTB;AKT2;VPS11;RILP;VPS16;NCKAP1L;TXN;ACTR3C;GSDMD;ANXA2;TUBB;RHOG;TUBB2A;PLEKHM2;EXOC4;EXOC7;PLEKHM1;ACTR10;RAB7A;EXOC2;ARPC1A;RAB5C;ARF1;ARPC1B;ACTR1A;ACTR1B;SNX9;DYNC1I2;DYNLL1;DYNLL2;PKN1;ARF6;FHOD1;CTNNB1;IKBKB;TUBA1C;HRAS;RAC1;IKBKG;ABI1;ARL8A;ARL8B;RAF1;PYCARD;FLNA;CSE1L;FLNB;KPNA3;KPNA4;MAP2K4;MAP2K2;MAP2K3;MAP2K1;ARPC3;ARPC4;ARPC2;TAB3;TAB2;RAB5A;ACBD3;BIRC2;RAB5B;ACTG1;FBXO22;MLKL;MAP2K7;ACTR2;IRAK4;DNM2;TNFRSF1A;PIK3CA;CYCS;PIK3C3;BRK1;KLC2;KLC1;FYCO1;CASP7;CASP4;IRAK1;CASP3;CASP1;GAPDH;DCTN6;DCTN3;DCTN5;DCTN4;PIK3CD;PIK3CG;CYTH4;MAPK3;BAK1;MAPK1	9	KEGG_2021_Human
Epstein-Barr virus infection	87/202	4.26772323200695e-11	1.34860054131419e-09	2.65057957827274	63.2888309743837	ENTPD1;MAPK13;RUNX3;MAPK11;PSMC4;PSMC2;PSMC3;BAX;PSMC1;TP53;PSMD7;PSMD8;PSMD6;PSMD4;PSMD1;AKT2;E2F3;HES1;HLA-DRB5;GADD45A;GADD45G;HLA-A;HLA-B;HLA-DRB1;ICAM1;RBPJ;TBK1;PLCG2;TYK2;NCOR2;HLA-DQB1;CD3D;HLA-DQA2;HLA-DQA1;STAT3;DDB2;NEDD4;HLA-DPB1;CDKN1B;CDKN1A;IKBKB;HLA-DMB;HLA-DPA1;RAC1;CD58;IKBKG;JAK3;BID;HLA-DMA;IKBKE;USP7;TAP2;FAS;BCL2L11;CCND2;HLA-DOA;MAP2K4;MAP2K3;TRAF3;ISG15;NFKB2;TAB2;MAP3K14;IFNAR2;MDM2;MAP2K7;IRAK4;OAS1;NFKBIB;CDK6;OAS3;PIK3CA;CDK4;HLA-DRA;CYCS;NFKBIE;PSMD11;PSMD13;PSMD12;PSMD14;IRAK1;CASP3;ADRM1;HDAC2;PIK3CD;ITGAL;BAK1	10	KEGG_2021_Human
