Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Th17 cell differentiation	11/107	3.74517297343392e-07	9.25057724438178e-05	8.20441757907543	121.405918038372	TGFB1;CD4;TBX21;RORC;RORA;JUN;IL2;NFKBIA;PPP3CA;IFNGR1;FOS	1	KEGG_2021_Human
Viral protein interaction with cytokine and cytokine receptor	10/100	1.65056295210436e-06	0.000203844524584888	7.92929292929293	105.573731352941	TNFSF14;IL18RAP;TNFSF10;CCR2;XCL1;IL2;CCR6;CXCR4;CCL5;CXCR3	2	KEGG_2021_Human
Inflammatory bowel disease	8/65	3.84934928416441e-06	0.00027170673108191	9.96035214389765	124.181750544382	TGFB1;JUN;IL2;TBX21;IFNGR1;RORC;RORA;IL18RAP	3	KEGG_2021_Human
Cytokine-cytokine receptor interaction	16/295	5.62446013370407e-06	0.00027170673108191	4.14352906690117	50.088577067017	CD4;TNFSF14;TNFSF10;CCR2;CCR6;IFNGR1;CD40LG;CXCR6;CXCR4;CXCR3;TGFB1;IL7R;IL18RAP;XCL1;IL2;CCL5	4	KEGG_2021_Human
Apoptosis	11/142	6.20547190335773e-06	0.00027170673108191	6.00167158856633	71.9605170196389	ERN1;TUBA4A;TNFSF10;CTSB;JUN;NFKBIA;TRADD;CTSL;CTSH;MCL1;FOS	5	KEGG_2021_Human
Th1 and Th2 cell differentiation	9/92	6.60016350806259e-06	0.00027170673108191	7.71293871136721	92.0031425751746	JUN;IL2;NFKBIA;CD4;PPP3CA;TBX21;IFNGR1;FOS;RBPJ	6	KEGG_2021_Human
Shigellosis	14/246	1.26747389431836e-05	0.000398654516788183	4.33837002163125	48.9190248128117	ACTN4;MYL12B;MYL12A;JUN;CD44;PLCB1;FOXO3;NLRP3;CAST;ITGA5;NFKBIA;TRADD;ITGB1;CCL5	7	KEGG_2021_Human
Lipid and atherosclerosis	13/215	1.36387188848536e-05	0.000398654516788183	4.61686444379732	51.7208756149909	CALM1;XBP1;TNFSF10;JUN;PPP3CA;FOS;CD40LG;PLCB1;ERN1;NCF1;NLRP3;NFKBIA;CCL5	8	KEGG_2021_Human
Salmonella infection	14/249	1.45258730813508e-05	0.000398654516788183	4.28232707858993	47.7033214302691	AHNAK;MYL12B;S100A10;MYL12A;TXN;TNFSF10;ANXA2;JUN;FOS;TUBA4A;NLRP3;NFKBIA;TRADD;DYNLT3	9	KEGG_2021_Human
Chemokine signaling pathway	12/192	2.10749288246255e-05	0.000520550741968249	4.77045177045177	51.3654884825189	NCF1;FOXO3;CCR2;XCL1;NFKBIA;CCR6;PLCB1;CXCR6;ARRB2;CXCR4;CCL5;CXCR3	10	KEGG_2021_Human
