p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	seurat_clusters
1.35363611807757e-162	0.4667924774636	1	0.999	4.56094153625055e-158	EEF1A1	c19
1.57782400559488e-154	0.475553758737917	1	0.996	5.3163202044514e-150	RPS27A	c19
5.80403954605404e-153	0.496235051547715	1	0.995	1.95561308464745e-148	RPL34	c19
3.46097233744258e-144	0.565371931180234	1	0.994	1.1661400193779e-139	TPT1	c19
6.14055033101493e-143	0.46188706336971	1	0.996	2.06899702853217e-138	RPL11	c19
2.60446873012954e-142	0.415174368175051	1	0.996	8.77549693929849e-138	RPL30	c19
2.15946845818972e-136	0.456539130610124	1	0.995	7.27611302302445e-132	RPL32	c19
5.36664219202675e-129	0.472642014527701	1	0.995	1.80823642018149e-124	RPS3A	c19
5.72232671451203e-127	0.403774312100461	1	0.996	1.92808076318768e-122	RPL19	c19
7.60603360594457e-124	0.428452057157751	1	0.996	2.56277696318696e-119	RPS12	c19
3.8530376903053e-122	0.408420386559515	1	0.994	1.29824251937147e-117	RPS23	c19
1.17133278920666e-119	0.893436455031885	0.987	0.794	3.94668869995293e-115	IL7R	c19
3.36684424400446e-118	0.537508502159976	1	0.993	1.13442449957486e-113	RPL3	c19
5.59822381684903e-118	0.428610555247666	1	0.994	1.88626553284911e-113	RPL39	c19
3.52569632234153e-117	0.429903808015041	1	0.993	1.18794811884975e-112	RPL36	c19
2.25612313323431e-116	0.435686984720115	1	0.995	7.6017812851197e-112	RPS4X	c19
5.40128556931466e-112	0.394854321373449	1	0.996	1.81990915972488e-107	RPS3	c19
7.15157903793932e-110	0.386889250657734	1	0.997	2.40965304104327e-105	RPL13	c19
3.5138093985205e-108	0.388337226093188	1	0.995	1.1839429387375e-103	RPS14	c19
1.60549475149244e-107	0.401534940714886	1	0.994	5.40955401567862e-103	RPL18A	c19
7.21039975923605e-107	0.459094915077917	1	0.995	2.42947209487699e-102	RPS18	c19
9.12527016267172e-107	0.482274613186643	1	0.989	3.07466852861061e-102	RPL5	c19
3.24075070872702e-105	0.365164300327944	1	0.998	1.09193854379848e-100	RPL10	c19
1.17449738145817e-103	0.405365293049091	1	0.994	3.95735147708516e-99	RPL14	c19
1.439273735403e-103	0.466340164549647	1	0.994	4.84948892406685e-99	RPS6	c19
5.11347461244055e-103	0.39568441313494	1	0.993	1.72293413591572e-98	RPS13	c19
2.87789200355557e-102	1.22026076858942	0.602	0.256	9.69676931678015e-98	CD40LG	c19
8.71684060096937e-101	0.390438601413852	1	0.993	2.93705227209062e-96	RPL29	c19
2.56367060983902e-99	0.457840471280419	0.999	0.991	8.63803175279161e-95	RPSA	c19
1.91441397462833e-98	0.48751699920778	1	0.99	6.4504264461127e-94	RPL9	c19
1.46071528136373e-97	0.463143692227938	1	0.995	4.92173406902697e-93	RPS2	c19
1.19356938778958e-94	0.420182786449585	1	0.996	4.0216126952182e-90	RPS19	c19
1.04378996031635e-93	0.35872081667258	1	0.994	3.51694589228992e-89	RPL35A	c19
1.20642916094852e-93	0.362851318553467	1	0.995	4.06494241489995e-89	RPS28	c19
3.21406910879847e-93	0.602716141262273	0.994	0.939	1.08294844551856e-88	FXYD5	c19
1.10512630693263e-92	0.387105766558562	1	0.994	3.7236125785788e-88	RPL37	c19
2.13282162950102e-92	0.390747157707784	1	0.996	7.18632919844074e-88	RPS8	c19
3.38451453340443e-92	0.379843063498503	1	0.995	1.14037832688529e-87	RPL18	c19
1.921039923941e-91	0.421022366414218	1	0.987	6.47275191972682e-87	RPS5	c19
2.6562635273387e-91	0.522549121618515	1	0.987	8.95001432901502e-87	RPL21	c19
7.80151032979801e-91	0.365378254661008	1	0.995	2.62864089052214e-86	RPLP2	c19
2.93987822180439e-90	0.540635629404306	0.988	0.96	9.90562568054773e-86	RPL4	c19
1.50452469037297e-88	0.340850001536285	1	0.995	5.06934549174269e-84	RPS25	c19
3.5777653343539e-88	0.375681141564135	1	0.994	1.2054922517572e-83	RPS21	c19
1.01780403425139e-84	0.359724070128435	1	0.994	3.42938891300665e-80	RPL8	c19
1.41432032231303e-82	0.312487676621192	1	0.996	4.76541089400154e-78	RPS15	c19
6.70396872625946e-82	0.428729560515086	0.999	0.985	2.25883522262586e-77	RPL22	c19
1.1420503016077e-81	0.409097103283433	0.997	0.988	3.84802428623697e-77	RPS9	c19
5.86480145431822e-80	0.645428713665111	0.96	0.759	1.97608620201798e-75	LTB	c19
6.98065488424661e-80	0.332529250813916	1	0.997	2.35206185669805e-75	RPS27	c19
8.17378740850232e-80	0.488060071767215	0.992	0.966	2.75407592942077e-75	EEF1B2	c19
4.59691992375247e-75	0.402764429488356	0.999	0.989	1.54888619910916e-70	RPL13A	c19
3.94869648455265e-74	0.425943780690231	1	0.992	1.33047379350517e-69	RPLP0	c19
6.51885466306122e-74	0.353379021780093	1	0.993	2.19646289017185e-69	RPS16	c19
9.64565775215681e-74	0.612077102637827	0.96	0.87	3.25000792301171e-69	LDHB	c19
1.11686991220835e-73	0.391950396214186	0.999	0.987	3.76318148219482e-69	RPL10A	c19
2.18608213049536e-67	0.380756485426205	0.999	0.986	7.36578513049106e-63	RPL35	c19
9.25653602666975e-67	0.293900077123332	1	0.995	3.1188972488261e-62	RPL7A	c19
1.86853364988727e-66	0.292396396595745	1	0.995	6.29583727993016e-62	RPS7	c19
4.06709598357995e-66	0.320500595536307	1	0.994	1.37036732070743e-61	RPL6	c19
3.15752081119002e-63	0.335412250854797	0.999	0.991	1.06389506212237e-58	GNB2L1	c19
4.95906509110247e-62	0.256924769325259	1	0.997	1.67090739179607e-57	RPL28	c19
1.96691333212856e-58	0.600920748686611	0.988	0.934	6.62731778127396e-54	TXNIP	c19
8.07334569177248e-57	0.303454305081494	1	0.994	2.72023309738582e-52	RPL12	c19
9.59405486262544e-56	0.414507386073967	0.984	0.952	3.23262084541301e-51	RPL7	c19
1.00167327961958e-54	1.17367332276228	0.437	0.213	3.3750379483502e-50	TIMP1	c19
1.65467841424437e-52	0.342736235744499	1	0.994	5.57527344895499e-48	RPL41	c19
1.6005898822093e-51	0.279325158485693	1	0.998	5.39302754911601e-47	RPLP1	c19
7.52125103891012e-51	0.330804908701162	1	0.988	2.53421032505038e-46	RPL37A	c19
2.20275537379416e-49	0.279027491349343	0.999	0.993	7.42196395646204e-45	RPL15	c19
5.03292376804444e-49	0.392347071782792	0.991	0.963	1.69579333440489e-44	PABPC1	c19
4.47255217735427e-48	0.301586346753475	1	0.989	1.50698173063775e-43	NACA	c19
7.12245292163736e-48	0.273330581160133	1	0.993	2.39983928741649e-43	RPL23A	c19
1.70040270473506e-47	0.2889724351136	0.999	0.986	5.72933687333431e-43	UBA52	c19
2.58605669861711e-47	0.513049709306547	0.933	0.856	8.7134594403205e-43	GLTSCR2	c19
5.31310573498528e-47	0.359976170005683	0.994	0.957	1.79019784634594e-42	TOMM7	c19
